0,1,2,3,4,5,6,7,8,9
1.462,-1.284,3.049,-1.741,1.884,0.786,2.229,2.486,0.304,0.671
1.548,-1.142,1.855,-1.487,1.957,0.426,2.802,1.742,1.009,0.383
1.438,-0.149,2.152,-0.467,2.711,0.516,3.167,1.424,2.356,-0.892
1.324,-0.934,2.406,-0.111,3.609,0.328,2.439,1.142,3.167,-1.58
1.902,0.549,1.525,-0.015,2.804,0.357,2.4,1.642,4.095,-1.439
2.515,0.656,1.226,0.751,1.958,-0.044,1.926,2.171,2.806,-1.036
2.808,1.342,1.972,1.777,1.927,-0.027,1.676,2.334,2.292,-0.328
2.65,1.23,0.835,2.499,1.011,0.965,0.931,2.485,0.697,0.45
1.469,1.555,1.133,2.981,0.219,1.403,0.815,2.958,-0.339,1.326
0.342,1.235,1.096,2.962,-0.852,2.437,0.292,2.764,-0.765,2.063
-0.075,1.314,1.791,3.17,-0.916,2.947,-0.378,2.256,-0.699,1.922
-0.132,1.781,0.45,3.233,-1.298,2.776,-0.328,1.523,-0.493,2.412
-0.314,0.746,1.42,2.258,-1.373,2.841,-0.079,0.743,0.358,1.423
0.203,0.719,0.217,2.498,-1.339,1.89,0.531,-0.195,0.677,0.351
0.85,1.371,0.224,2.75,-1.025,1.43,1.058,-0.924,2.166,-0.159
-0.41,1.1,-0.142,2.345,-0.477,0.63,0.957,-1.658,1.536,-0.11
1.051,1.449,-1.487,3.219,0.02,-0.386,1.372,-1.569,1.545,1.051
0.099,1.849,-1.32,3.003,-0.089,-0.303,1.318,-1.88,0.749,0.678
-0.962,1.933,-1.446,2.18,1.613,0.487,1.038,-1.104,-0.007,1.62
-0.516,1.796,-1.216,1.506,1.513,0.223,0.019,0.341,-1.414,1.665
-0.865,1.806,-0.961,1.304,1.497,-0.129,0.141,1.204,-2.276,1.449
-2.596,0.287,0.561,-0.151,1.262,0.209,-0.517,1.853,-1.709,0.861
-1.392,1.535,0.525,-0.345,1.244,0.095,-0.515,2.403,-1.163,-0.262
-1.619,0.482,0.964,0.321,1.225,0.682,-1.087,2.994,-0.063,-1.01
-0.385,-0.089,2.293,-1.623,1.322,0.015,-0.92,2.548,0.89,-1.592
-1.59,0.497,2.509,-2.078,0.259,0.05,-0.447,1.992,1.651,-1.257
-1.15,-0.193,2.159,-2.154,0.386,0.709,0.156,1.172,1.934,-0.521
-2.227,-0.108,1.621,-2.015,-0.665,1.077,0.125,0.327,1.965,0.636
-0.698,-0.401,2.219,-1.739,-0.142,1.513,0.846,-0.034,0.831,1.34
-0.936,0.422,0.868,-0.065,-0.528,2.025,0.389,-0.17,0.865,1.589
-1.61,-0.22,2.024,-0.086,-0.866,1.82,0.927,-0.053,-0.69,1.644
-1.687,-0.65,1.993,0.965,-1.84,2.323,1.056,0.694,-1.121,1.725
-2.779,-0.098,1.499,1.566,-1.125,1.178,1.03,0.924,-0.753,-0.122
-1.377,-0.194,2.438,0.761,-1.165,0.791,1.204,1.238,-0.048,-0.473
-2.203,-0.02,1.787,1.623,-0.729,-0.154,0.399,1.932,0.732,-0.655
0.483,-0.74,2.39,1.688,-0.807,-0.327,-0.015,1.643,2.209,-0.95
-1.001,-0.898,2.717,0.828,-0.041,-1.373,-0.725,1.922,2.493,-0.764
-0.808,-2.028,1.898,1.863,1.151,-1.848,-0.701,1.301,2.217,-0.008
-0.784,-1.959,0.88,1.457,1.155,-1.112,-0.791,1.293,2.223,0.186
-1.59,-2.346,1.426,1.728,1.161,-0.869,-0.992,1.028,0.864,0.332
-0.684,-2.69,1.212,1.0,1.429,-0.194,-0.368,0.225,-0.216,-0.038
-1.543,-3.744,0.445,-0.835,2.282,0.123,-0.317,0.366,-0.493,-0.492
-0.782,-3.257,-0.195,-0.727,1.176,0.639,0.243,0.417,-2.156,-1.372
-2.089,-3.049,-0.853,-1.273,1.052,0.876,1.156,1.058,-1.45,-2.266
-1.308,-2.338,-1.538,-0.754,0.894,0.466,1.444,1.134,-1.387,-2.097
-1.743,-1.022,-0.236,-2.222,0.271,0.458,1.317,1.342,-0.149,-1.68
-1.831,-1.364,-1.113,-0.79,0.56,0.705,1.956,1.302,0.339,-0.544
-0.517,-1.867,-1.444,-0.681,0.033,0.682,1.687,1.84,1.934,0.112
-0.472,-1.59,-1.532,-1.214,0.001,0.988,1.259,1.267,2.142,1.071
1.334,-0.724,-1.401,-1.824,-0.428,0.896,0.538,1.064,2.076,1.569
-0.463,-1.539,-1.603,-1.109,-0.686,0.595,0.304,-0.587,1.31,0.751
-0.195,-0.907,-1.673,-2.42,-1.267,-0.065,-0.912,-0.861,-0.038,-0.19
0.286,-1.685,-1.484,-1.467,-2.063,-0.828,-1.934,-1.93,-1.588,-0.679
-1.966,-2.21,-2.583,-1.864,-2.564,-1.877,-1.64,-2.634,-2.809,-1.875
-0.796,-2.703,-2.321,-2.015,-2.898,-2.551,-2.254,-2.649,-3.711,-2.182
-1.843,-4.056,-2.121,-1.394,-2.418,-2.194,-2.997,-2.787,-3.001,-1.988
-2.577,-2.779,-2.526,-2.395,-2.127,-2.089,-1.347,-2.545,-2.552,-1.998
-2.898,-3.278,-2.343,-1.636,-2.222,-1.549,-1.556,-1.863,-1.582,-1.92
-2.318,-2.889,-2.39,-1.236,-0.569,-1.051,-0.656,-0.829,-0.771,-0.368
-2.95,-1.768,-0.05,-0.784,-0.382,0.03,0.155,-0.008,0.061,-0.272
-1.217,-0.607,0.391,0.566,0.42,1.275,0.86,0.509,0.403,0.009
0.218,-1.002,0.924,1.27,0.901,1.142,1.115,1.352,0.717,-0.476
0.254,0.957,1.711,2.13,2.248,1.564,0.893,1.552,0.128,-0.69
1.855,0.478,2.191,2.607,2.116,1.58,1.121,1.453,-0.115,-0.862
2.354,1.633,3.194,2.715,2.283,0.762,0.884,1.461,-1.069,-0.735
2.46,1.9,3.206,3.258,1.705,0.424,0.651,1.662,-0.813,-0.335
1.943,1.71,3.138,2.045,1.957,0.249,-0.341,1.413,0.182,0.141
0.483,1.544,3.014,1.91,0.995,-0.247,-0.035,1.787,0.5,1.314
1.496,1.016,3.461,1.034,0.611,-1.047,-0.075,1.949,1.752,1.893
2.133,1.27,2.775,1.065,0.17,0.076,-0.115,2.414,2.354,1.108
2.205,1.287,2.147,0.268,-0.856,-0.041,1.17,2.934,2.678,0.769
2.861,1.075,2.498,-0.433,-0.679,0.548,1.905,2.541,2.675,-0.145
4.174,1.327,1.689,0.343,0.058,-0.297,2.668,2.911,2.134,-1.145
2.266,2.883,2.052,0.344,0.272,0.996,3.316,2.675,1.344,-1.463
4.214,2.983,2.304,0.836,0.321,1.22,3.777,1.946,1.233,-0.872
3.58,3.713,0.296,1.734,1.375,2.042,3.932,1.243,0.799,-0.372
3.139,3.207,0.312,2.143,2.152,2.234,2.465,0.677,0.735,1.123
2.09,2.64,0.151,1.911,1.467,3.232,1.771,0.372,0.94,2.366
1.795,1.622,-0.29,1.872,1.578,3.794,0.786,-0.059,0.758,3.18
1.067,1.138,-0.014,1.983,1.206,4.356,0.288,0.075,1.45,3.551
3.155,0.53,-0.796,1.066,1.785,3.861,-0.851,-0.143,1.239,3.546
3.262,-0.484,-0.898,1.47,1.944,3.328,-0.661,0.7,1.914,2.336
1.651,0.028,-0.82,1.605,0.327,2.098,-0.875,1.545,0.741,1.859
1.898,-1.356,-0.884,1.191,0.819,0.58,-0.707,1.675,0.299,0.278
2.078,-1.302,0.0,0.656,0.054,0.115,-0.109,1.759,-0.74,-0.048
1.503,-1.965,0.143,1.012,0.823,-0.894,0.939,2.151,-1.126,-0.784
0.257,-1.702,0.402,1.581,0.276,-0.609,1.419,1.816,-1.679,-0.382
0.675,-1.332,-0.217,1.95,0.519,-1.091,2.408,1.462,-1.5,-0.262
2.116,-1.391,0.504,2.51,0.606,0.025,3.15,0.774,-0.953,0.09
0.82,-0.453,1.122,3.441,0.253,0.64,2.247,-0.043,0.324,1.046
1.487,-0.265,1.278,2.6,-0.646,2.155,2.307,-0.325,1.517,0.477
1.165,-0.094,1.825,2.949,-0.318,2.148,1.622,-0.422,2.237,0.47
2.648,-1.257,2.012,2.757,-0.272,2.695,0.317,0.016,3.139,-0.123
2.774,-1.248,2.204,1.313,-0.908,2.36,-0.29,0.562,2.688,-0.586
2.497,-1.904,2.647,-0.227,-1.345,2.31,-0.943,1.5,1.958,-0.524
1.926,-3.157,2.699,-0.983,-1.159,1.547,-1.071,2.06,1.184,-0.478
3.308,-3.298,2.393,-2.509,0.13,0.246,-0.423,1.838,-0.165,0.171
1.047,-2.496,2.461,-3.081,-0.195,0.106,0.774,2.81,-1.192,0.482
1.82,-2.793,1.79,-2.498,2.167,-0.483,0.654,2.441,-1.21,0.22
-0.424,-1.836,3.092,-2.463,2.337,0.223,1.735,2.856,-0.35,0.764
1.327,-2.463,1.813,-1.883,2.909,-1.068,1.788,2.906,0.026,-0.256
1.532,-1.072,1.454,-1.555,2.325,-0.158,2.518,2.467,1.349,-0.592
1.902,-1.448,3.187,-1.313,3.433,-0.792,2.851,1.204,2.678,-1.58
1.629,-0.162,1.795,-0.999,2.913,-0.29,2.811,1.607,3.325,-2.264
3.022,0.28,2.007,0.22,2.301,-1.188,2.708,2.068,3.774,-2.295
3.611,0.99,1.895,0.638,2.498,-0.933,1.929,1.982,2.924,-1.344
2.053,1.038,2.107,1.447,1.991,-0.279,2.017,2.527,2.149,-0.634
1.498,0.605,1.903,1.706,0.966,0.163,0.707,2.924,0.705,0.722
1.149,0.281,2.008,2.664,0.26,1.385,0.574,3.395,0.059,1.257
0.19,-0.283,0.644,1.234,-0.371,1.826,-0.065,3.068,-0.569,1.617
-0.509,0.331,0.931,2.404,-1.0,2.826,0.558,2.821,-0.833,1.887
-1.029,0.347,-0.374,2.353,-0.963,3.185,0.109,1.708,-0.765,1.599
0.033,0.773,0.105,3.075,-1.45,3.301,0.05,0.362,0.484,0.608
-0.467,0.292,-0.398,2.123,-0.761,1.923,-0.282,-0.779,1.068,0.506
-1.0,-0.277,-0.791,2.449,-1.07,1.666,0.231,-1.246,1.942,-0.323
-2.379,0.308,-1.752,1.841,-1.505,-0.051,0.233,-1.91,1.292,-0.172
-2.248,0.537,-1.876,1.766,-0.163,-0.735,0.355,-2.109,0.677,0.355
-1.479,0.087,-2.29,1.591,-0.52,-0.65,-0.018,-2.044,-0.163,0.171
-3.396,0.113,-1.86,0.879,0.637,-1.407,-0.365,-1.083,-0.716,1.406
-2.274,0.53,-1.369,0.348,0.565,-0.481,-0.546,-0.084,-0.892,0.783
-3.349,0.228,-1.04,0.424,0.415,-0.334,-1.329,0.859,-2.414,0.573
-2.823,0.463,-0.13,-0.033,0.485,0.252,-2.076,1.511,-1.793,0.052
-2.983,0.262,0.361,-1.24,0.576,-0.605,-1.943,1.504,-2.08,-0.464
-2.744,-1.485,1.239,-1.211,0.364,-0.241,-2.35,1.862,-1.184,-1.167
-2.875,-1.406,1.947,-3.258,0.42,-0.399,-1.567,1.593,0.101,-1.607
-2.42,-1.398,0.021,-2.715,0.073,-0.342,-1.286,1.328,0.693,-1.858
-2.431,-1.109,1.543,-2.923,-0.408,0.382,-1.004,0.382,0.953,-1.144
-1.522,-0.72,0.235,-2.836,-0.781,0.142,-0.858,-0.392,0.934,0.044
-1.143,-0.741,0.769,-1.956,-1.249,0.774,-0.754,-0.9,0.333,0.707
-2.457,-0.501,0.647,-1.625,-1.371,1.264,-0.011,-1.174,-0.069,1.293
-1.956,-0.987,0.929,-1.265,-1.47,1.652,-0.086,-0.692,-1.746,1.108
-2.218,-1.395,0.775,-0.096,-1.483,0.993,0.155,-0.207,-1.411,0.707
-2.381,-0.393,1.189,0.018,-0.596,0.999,0.263,0.235,-1.547,-0.395
-2.389,-1.262,1.689,0.395,-0.967,0.091,0.628,0.854,-0.942,-0.692
-2.603,-1.476,1.655,1.6,-0.127,-0.796,0.008,1.463,0.749,-1.361
-1.774,-2.252,1.255,0.638,-0.477,-1.605,-1.127,1.897,1.654,-1.288
-1.086,-2.34,2.214,1.906,-0.152,-1.595,-1.081,2.167,2.387,-1.374
-0.835,-2.362,1.902,1.311,-0.796,-1.685,-1.096,1.506,1.378,-0.689
-0.401,-3.143,1.725,0.046,0.425,-2.016,-1.15,0.996,0.912,-0.428
-0.221,-3.153,0.888,0.986,0.439,-1.586,-1.768,-0.039,0.788,-0.165
-2.123,-3.291,-0.392,-0.057,0.534,-0.622,-1.084,-0.303,-0.641,-0.456
-0.965,-3.353,-0.442,-1.366,0.799,-0.444,-0.889,-0.528,-1.244,-1.399
-1.855,-3.599,-1.05,-1.797,0.603,0.003,-0.549,-0.526,-2.397,-1.603
-3.035,-3.578,-1.223,-1.196,0.042,-0.121,-0.064,0.085,-2.38,-2.662
-2.285,-3.588,-2.035,-2.202,0.286,0.477,0.534,0.169,-2.563,-2.948
-3.185,-3.609,-1.131,-2.296,1.505,-0.394,0.931,0.869,-0.99,-2.317
-2.824,-3.174,-1.677,-2.12,0.323,-0.36,0.725,1.037,-0.026,-1.446
-2.561,-3.054,-2.335,-2.077,-0.025,-0.086,1.204,1.825,0.969,-1.367
-1.69,-3.147,-1.97,-2.233,-1.184,-0.025,1.058,1.633,1.461,-0.142
-1.952,-1.684,-0.605,-2.823,-1.67,-0.569,-0.15,0.382,1.362,0.551
-0.447,-1.978,-1.303,-2.916,-2.065,-0.25,-1.039,-0.33,0.939,0.254
-0.866,-2.235,-2.23,-3.311,-2.115,-0.64,-1.481,-1.701,-0.569,-0.836
-1.228,-1.89,-2.104,-2.968,-3.106,-1.966,-2.181,-2.296,-2.568,-1.339
-1.147,-2.346,-3.535,-2.977,-2.335,-1.959,-2.603,-3.532,-2.967,-2.375
-2.295,-3.23,-3.507,-2.769,-3.451,-2.608,-2.885,-3.517,-3.86,-2.528
-1.879,-2.57,-4.607,-2.866,-2.655,-3.36,-3.011,-3.381,-3.786,-2.94
-2.109,-2.686,-3.009,-2.64,-2.719,-2.865,-2.742,-3.589,-2.47,-2.984
-3.229,-3.403,-3.581,-1.769,-1.691,-3.065,-2.441,-2.702,-2.262,-2.212
-1.411,-2.341,-2.376,-1.676,-2.046,-2.191,-1.309,-1.889,-1.655,-1.386
-2.697,-2.397,-2.32,-0.527,0.277,-1.12,-0.502,-1.416,-0.618,-1.489
-0.441,-0.89,-0.644,-0.169,0.078,0.181,0.18,0.163,-0.041,-0.929
0.769,-0.754,0.256,0.556,1.276,0.579,-0.041,0.61,-0.136,-0.959
0.951,-0.16,0.621,2.092,1.359,0.869,1.128,0.533,-0.459,-1.621
-0.663,0.425,1.742,1.915,1.096,0.272,0.906,0.605,-0.801,-1.77
1.349,0.579,2.468,2.556,1.233,-0.108,-0.326,-0.095,-1.324,-1.641
2.31,0.183,2.809,1.926,1.082,-1.353,-0.727,0.088,-1.225,-0.555
1.211,-0.507,3.372,2.636,0.184,-1.241,-0.981,0.742,-0.496,-0.503
1.656,-0.106,3.415,0.348,-0.018,-1.578,-0.818,0.275,0.062,-0.005
1.14,1.575,2.256,0.891,-0.184,-1.429,-1.027,0.856,1.07,-0.108
2.293,0.832,1.727,-0.737,-0.447,-1.412,-0.644,1.621,0.933,0.566
3.027,1.695,1.075,-0.353,-0.638,-2.045,0.332,2.117,2.32,0.142
3.057,1.08,1.009,-0.036,-1.28,-1.087,1.248,1.93,1.598,-0.393
4.834,1.504,1.756,0.659,-1.195,0.399,2.468,1.702,1.779,-1.286
3.115,3.087,0.424,0.089,-1.159,0.42,3.371,1.499,1.976,-1.018
2.083,3.176,0.741,0.606,-0.773,1.688,3.726,0.91,0.86,-1.362
2.642,2.82,0.116,1.457,0.658,1.868,3.019,-0.49,-0.143,-0.136
0.569,3.303,-0.623,2.298,1.724,2.337,2.451,-0.316,0.475,1.246
1.396,3.074,-1.331,1.768,1.648,2.687,1.185,-0.863,-0.094,2.223
2.493,1.152,-2.029,1.89,1.763,3.475,0.092,-0.879,-0.241,2.627
1.691,1.124,-2.213,0.754,0.894,3.142,-0.056,-0.694,0.604,3.194
1.665,-0.482,-1.892,1.108,0.865,3.342,-1.071,-0.838,1.121,2.943
2.834,0.007,-1.641,-0.322,1.218,2.947,-1.572,-0.3,1.161,1.698
1.785,-1.085,-1.074,0.735,0.683,1.158,-1.387,0.481,0.628,0.999
2.797,-1.209,-1.29,0.892,0.143,-0.033,-0.85,0.943,0.659,-0.554
2.002,-1.766,-0.585,1.63,0.339,-0.9,-0.062,1.48,-0.822,-1.546
2.004,-2.416,0.466,1.809,0.039,-1.914,1.223,1.68,-0.752,-1.633
0.791,-1.616,0.538,1.417,0.584,-1.968,1.92,1.672,-1.146,-1.471
1.126,-0.64,1.248,2.821,0.494,-1.531,2.817,1.073,-1.568,-0.895
0.324,0.363,0.901,3.398,0.283,-0.196,2.617,0.531,-0.453,-0.226
1.202,-0.116,1.742,3.164,0.183,0.577,2.947,0.11,-0.036,0.499
1.766,-0.544,1.635,3.575,-0.414,1.953,1.91,0.19,1.556,0.968
1.335,-0.237,1.7,1.563,-0.741,2.03,1.407,-0.239,2.539,0.54
3.738,-0.523,2.54,1.415,-0.653,2.862,0.372,-0.289,2.658,0.261
3.078,-1.141,1.128,1.492,-0.028,3.044,-0.008,0.167,2.84,-0.187
3.112,-1.549,1.465,1.073,-0.345,2.25,0.175,0.811,1.91,0.199
3.19,-1.698,2.657,0.074,-0.385,1.987,-0.534,1.047,1.15,-0.084
1.995,-1.945,2.888,-1.014,0.334,1.343,-0.123,2.169,-0.241,0.225
2.217,-1.965,2.703,-2.226,1.044,1.017,-0.044,2.533,-0.966,0.845
1.107,-1.132,2.918,-1.91,1.0,0.094,-0.041,2.997,-1.308,1.393
2.211,-2.803,3.041,-3.216,1.379,0.571,1.941,2.9,-0.738,1.467
0.499,-1.463,2.889,-1.98,3.494,0.425,2.494,2.769,0.635,0.905
1.346,-1.128,2.643,-2.152,2.79,-0.036,3.861,2.041,1.78,0.043
1.649,0.688,1.83,-0.397,3.403,0.564,3.316,1.85,3.083,-0.848
2.036,0.787,2.522,0.613,3.362,0.562,3.254,1.883,3.99,-1.484
1.74,1.444,1.873,0.864,2.807,-0.07,2.995,1.682,3.587,-1.432
1.54,2.051,1.373,2.163,1.969,0.08,2.703,2.099,2.927,-0.992
1.308,1.025,1.764,1.58,1.99,-0.03,1.767,2.057,2.335,-0.262
1.662,1.056,1.78,2.498,0.98,0.553,0.972,3.088,1.004,0.466
0.9,1.53,1.887,2.822,0.635,1.608,0.373,3.294,-0.194,1.759
0.986,0.212,2.396,3.029,-0.581,1.742,0.362,3.081,-0.742,1.854
0.387,0.34,1.682,2.519,-0.217,2.629,0.472,3.256,-0.856,1.993
-1.684,-0.236,1.604,3.132,-0.913,2.576,0.466,2.747,-0.53,1.797
-0.571,1.104,0.917,3.177,-1.262,2.807,0.527,1.239,0.955,0.696
0.703,0.348,0.912,2.397,-1.241,2.62,0.503,0.59,1.343,0.026
0.586,1.127,-0.326,2.786,-0.912,1.424,0.598,-0.595,1.95,0.004
0.115,1.451,-0.806,2.697,0.011,0.989,1.312,-1.661,2.096,0.096
-1.069,1.127,-0.662,2.813,-0.204,0.138,0.881,-1.606,1.598,0.822
-0.474,0.609,-1.252,2.852,-0.115,0.259,0.875,-1.272,0.683,1.004
-0.72,1.168,-0.435,1.713,1.391,-0.32,0.966,-1.265,-0.733,1.222
-1.712,1.209,-0.417,2.184,0.527,0.394,0.204,0.716,-1.315,1.383
-1.803,1.118,-0.232,0.739,2.367,-0.102,-0.409,1.132,-1.849,1.407
-1.393,0.666,0.482,-0.352,0.675,0.296,-0.308,2.286,-1.801,0.665
-2.915,0.208,0.577,-0.75,1.189,-0.213,-0.554,2.603,-1.223,-0.015
-3.075,-0.124,1.711,-1.116,0.875,0.7,-1.195,2.396,0.013,-0.94
-1.823,-0.255,1.719,-2.327,1.097,-0.214,-1.56,2.087,0.65,-1.449
-1.448,-1.153,2.082,-2.442,0.593,0.44,-1.12,1.742,1.488,-0.94
-0.607,-0.958,1.262,-3.168,0.724,0.104,-0.469,0.797,2.047,-0.332
-0.586,-1.074,0.64,-2.117,-0.89,0.447,-0.051,0.338,1.307,0.437
-1.394,-0.476,1.249,-2.032,-1.438,1.315,0.11,-0.895,0.842,1.056
-1.06,-0.071,1.234,-2.424,-0.815,1.302,0.919,-0.824,-0.175,1.912
-2.325,0.152,0.787,-0.146,-0.255,2.157,0.54,-0.8,-0.6,1.192
-2.153,0.202,1.246,-0.368,-0.512,1.574,1.179,0.071,-1.211,0.901
-1.979,-0.696,0.953,2.212,-0.549,1.085,1.173,1.01,-1.151,0.117
-2.547,-0.757,2.483,1.288,-0.113,0.325,1.126,1.88,0.331,-0.871
-0.392,-1.573,3.261,1.703,-0.693,-1.016,0.455,2.712,0.805,-0.747
-2.433,-1.483,3.676,1.923,0.117,-1.118,0.908,2.97,1.304,-1.667
-1.247,-1.753,3.532,0.784,0.682,-1.784,0.805,2.471,3.032,-1.13
-1.226,-2.015,3.731,2.111,1.283,-1.819,0.103,2.819,3.365,-0.771
-0.538,-2.331,2.337,1.992,1.883,-1.305,-0.811,1.911,2.9,-0.029
-0.499,-3.383,2.811,1.738,1.69,-0.06,-1.048,1.384,1.491,0.106
-1.171,-3.73,2.154,0.736,1.454,-0.368,-0.568,1.005,0.256,-0.737
-0.287,-3.307,1.436,0.009,1.202,-0.239,-0.804,1.0,-0.411,-1.324
-1.475,-3.244,-0.002,-1.265,1.395,0.601,0.2,1.401,-1.107,-2.147
-1.428,-2.828,-0.091,-0.724,0.726,0.23,0.828,1.023,-1.82,-2.442
-2.291,-2.777,-0.813,-1.048,1.045,0.212,1.11,2.02,-0.39,-2.411
-2.481,-2.383,-1.759,-1.295,0.933,0.053,2.026,1.967,-0.028,-2.247
-0.927,-1.45,-1.576,-1.675,0.294,0.551,1.636,1.892,0.677,-1.253
-1.053,-1.609,-0.674,-0.988,0.407,0.234,2.074,1.969,1.022,0.386
-2.304,-1.598,-1.265,-1.38,0.216,0.225,1.466,1.31,2.037,1.241
-2.253,-1.92,-0.543,-2.248,-0.664,0.684,0.674,0.9,1.817,1.294
-0.253,-1.326,-0.782,-1.995,-1.196,0.538,-0.461,-0.132,1.117,1.698
-0.972,-2.717,-1.272,-2.609,-1.345,-0.027,-1.244,-0.779,-0.155,0.226
-1.806,-2.684,-2.203,-2.236,-2.5,-0.551,-1.42,-1.544,-1.089,-0.717
-0.679,-2.469,-1.772,-2.95,-2.867,-1.338,-3.166,-2.623,-2.565,-1.869
-1.535,-3.857,-2.432,-3.087,-2.94,-3.011,-2.386,-3.187,-3.178,-1.837
-1.694,-3.477,-2.775,-2.988,-2.748,-2.094,-3.479,-3.11,-2.883,-2.694
-1.541,-3.249,-3.268,-2.214,-2.721,-2.464,-2.143,-3.11,-2.598,-2.673
-2.822,-3.187,-2.82,-2.177,-1.91,-2.851,-1.928,-2.262,-1.355,-2.105
-2.876,-2.958,-2.513,-1.934,-1.928,-1.309,-0.981,-1.417,-0.769,-2.023
-0.539,-2.371,-0.862,-1.685,-0.553,-0.283,-0.578,-0.194,-0.398,-0.625
-1.727,-0.958,0.406,0.392,-0.149,0.297,0.301,-0.214,0.564,-0.852
-0.829,0.343,1.229,-0.32,1.501,0.816,0.665,0.767,-0.509,-0.485
-0.458,0.343,1.668,1.801,1.895,1.372,0.616,0.715,-0.02,-0.953
1.864,-0.222,2.052,3.39,1.887,0.812,0.113,1.295,-0.459,-1.095
1.401,1.04,3.17,1.657,1.583,0.091,-0.334,1.079,-1.06,-1.072
2.052,0.632,2.995,1.684,0.971,-0.574,-1.135,1.254,-1.339,-0.452
1.619,0.182,3.055,1.692,-0.528,-1.042,-0.756,0.976,-0.427,-0.237
1.29,0.146,2.529,0.674,-0.199,-1.403,-0.079,0.831,-0.104,-0.046
2.188,0.331,2.848,0.627,-0.136,-1.384,-1.212,1.042,0.213,0.287
0.993,-0.039,2.556,0.299,-1.261,-2.044,0.287,1.547,1.816,0.322
1.606,0.633,2.571,0.0,-1.465,-1.46,0.527,2.053,2.235,-0.279
3.044,1.941,2.273,0.237,-1.046,-0.5,1.406,2.149,2.273,-1.22
2.08,1.173,2.083,-0.761,-1.306,-0.695,2.626,2.052,1.79,-1.248
2.835,3.114,0.91,0.787,-0.549,-0.412,2.988,2.144,1.618,-1.37
2.635,2.811,0.518,1.301,0.081,1.476,3.16,1.782,0.535,-1.357
2.15,2.964,0.967,1.722,0.801,2.152,2.8,0.559,0.118,-0.533
0.935,2.622,0.927,0.926,2.093,2.711,2.505,0.397,0.212,0.667
1.562,1.962,-0.221,0.842,1.833,2.875,1.377,0.543,0.869,2.04
1.362,1.808,-0.517,1.199,2.108,3.516,0.481,0.099,0.75,3.123
2.013,1.171,-0.863,1.164,1.681,3.217,0.072,0.455,0.758,3.473
1.971,-0.81,-1.933,1.413,1.67,3.218,-0.854,0.579,1.231,3.325
2.164,0.734,-0.991,0.318,1.229,2.45,-0.645,0.431,0.863,1.802
1.503,-1.742,-1.491,0.868,1.279,1.929,-1.295,1.016,1.059,1.081
2.223,-1.555,-0.752,0.858,1.291,1.647,-0.234,1.856,0.446,-0.091
0.829,-2.91,-0.558,0.345,0.417,-0.362,0.725,1.632,-0.37,-0.165
0.416,-1.665,-0.28,0.803,0.342,-0.391,1.25,1.818,-1.146,-0.928
-0.402,-1.649,-0.033,0.675,1.238,-0.56,1.799,1.6,-1.365,-1.162
0.48,-1.419,0.2,1.467,0.98,-0.772,2.445,1.062,-1.241,-0.142
0.323,-0.8,-0.101,2.024,0.482,0.007,2.571,0.4,-0.791,0.441
1.469,-0.795,1.194,2.949,0.608,0.889,2.089,-0.125,0.297,0.948
0.972,-0.434,0.713,3.831,0.551,2.028,1.78,-0.186,1.443,1.193
2.038,-1.447,1.247,2.891,-0.303,1.911,1.813,-0.584,2.207,0.359
2.714,-0.986,1.644,1.579,0.044,2.787,0.255,-0.477,2.682,0.401
2.22,-1.7,1.044,0.869,-0.385,2.536,-0.036,0.156,2.328,-0.817
2.818,-2.06,1.404,0.528,-0.494,2.005,-0.569,1.317,1.727,-0.135
3.051,-2.089,2.969,-1.2,-0.183,1.262,-0.654,1.255,0.754,-0.123
1.604,-2.581,2.537,-0.916,0.635,1.606,-0.025,2.06,-0.315,-0.489
1.974,-2.346,2.139,-1.76,0.893,0.725,0.524,2.977,-0.858,0.761
0.948,-2.581,1.713,-2.293,1.681,0.95,1.353,3.349,-0.887,0.964
0.279,-1.108,3.205,-3.124,2.283,0.7,2.089,2.596,-0.409,1.776
-0.109,-0.708,2.023,-1.445,3.202,1.175,2.8,3.019,-0.148,0.956
0.02,-0.318,2.213,-0.826,3.498,1.041,2.489,1.973,1.87,0.283
0.953,-0.148,2.12,-0.205,3.473,0.448,2.416,1.641,2.839,-0.447
0.402,0.112,1.552,1.272,3.054,0.541,1.866,1.548,3.815,-1.087
1.285,0.758,1.826,0.109,2.945,0.037,2.153,1.644,3.492,-1.264
2.197,0.802,1.352,1.761,2.055,-0.16,2.397,1.861,2.738,-1.251
1.947,1.51,1.791,1.604,1.817,-0.359,1.711,2.113,2.319,-0.431
1.133,1.022,1.594,2.433,0.758,0.968,0.889,2.182,0.978,0.766
2.083,1.166,2.195,2.638,1.212,2.265,1.22,2.979,-0.098,1.559
1.816,1.491,2.361,3.177,-0.458,2.918,0.013,3.171,-0.627,2.269
0.449,0.513,1.381,2.69,-0.252,3.378,0.121,3.117,-0.3,2.482
-1.61,0.149,1.453,4.002,-1.33,3.183,0.133,2.074,-0.348,2.11
-0.07,0.502,2.305,2.328,-1.689,2.67,0.496,1.193,0.662,1.239
-2.051,-0.053,0.244,2.679,-0.851,2.89,-0.005,0.212,1.705,0.715
0.439,-0.328,0.448,3.357,-0.248,1.857,0.703,-0.726,1.693,0.185
