0,1,2,3,4,5,6,7,8,9
3.158,-0.648,-1.277,1.359,0.663,1.238,-1.28,0.876,1.094,0.909
1.517,-1.331,-0.779,0.123,0.142,0.377,-0.693,1.454,0.641,-0.252
2.245,-1.865,-0.774,0.814,0.188,-0.56,0.272,1.839,0.276,-0.909
0.712,-1.486,0.062,1.183,-0.415,-0.988,1.646,1.953,-1.468,-1.195
1.09,-1.594,-0.14,2.13,-0.134,-1.621,1.787,1.375,-1.396,-1.603
-0.083,-0.973,0.113,2.58,-0.134,-0.752,1.952,0.937,-1.255,-1.024
0.056,0.095,1.029,2.593,0.07,-0.467,1.869,0.201,-0.522,-0.147
0.271,-1.256,1.142,2.72,-0.376,-0.155,2.051,0.123,0.138,0.559
1.48,-0.595,1.53,3.208,-0.449,1.046,1.806,-0.2,1.037,0.28
1.581,-1.028,2.219,2.176,-1.162,2.081,1.189,-1.248,2.16,-0.323
3.901,-0.74,2.303,2.331,-0.693,1.689,0.135,-0.78,3.11,-0.24
3.622,-1.135,1.548,0.611,-0.464,1.929,-0.679,0.125,3.049,-1.188
3.945,-1.154,1.695,-0.375,-1.147,1.588,-1.035,0.904,2.105,-0.826
3.257,-1.693,1.641,-1.151,-0.572,0.263,-0.728,1.422,1.169,-0.801
2.702,-2.521,2.247,-0.827,-1.115,0.267,-0.879,2.16,0.167,-0.366
2.765,-2.014,2.6,-2.555,-0.417,-0.195,0.074,1.931,-0.941,-0.312
0.154,-2.807,3.526,-2.467,0.754,0.111,0.489,2.385,-1.288,-0.052
0.699,-2.514,2.217,-2.374,1.156,0.487,1.565,2.433,-0.994,0.506
-0.191,-0.794,1.864,-1.752,1.545,-0.765,1.292,2.231,0.44,-0.032
-0.545,-0.518,0.846,-1.957,2.757,-0.926,2.368,1.339,1.671,-0.269
0.169,-0.523,1.482,-1.639,2.999,-0.681,2.739,0.81,2.57,-1.529
0.199,0.299,1.333,-0.551,2.768,-0.44,1.878,1.052,3.472,-2.157
2.018,0.997,1.164,0.043,2.836,-0.159,2.241,1.358,2.931,-2.143
1.539,0.945,0.565,-0.115,2.348,-1.291,1.561,1.765,2.708,-1.666
0.136,0.807,0.735,0.837,1.352,-0.217,1.833,2.009,1.983,-0.741
1.027,0.68,1.055,1.516,1.385,-0.506,0.221,2.635,1.124,-0.203
-0.164,0.052,0.716,3.098,0.915,1.434,0.051,2.998,-0.261,0.009
0.016,0.076,1.415,1.79,-0.902,1.238,-0.706,2.908,-0.607,1.029
-0.249,-0.435,1.986,2.927,-1.39,2.165,-1.034,2.83,-0.893,1.029
-1.03,0.273,0.64,1.692,-1.41,2.146,-0.392,1.961,0.202,0.877
-0.612,0.278,0.947,1.662,-1.438,1.986,-0.307,1.219,0.59,0.914
-0.501,-0.057,0.561,1.951,-1.326,1.942,-0.268,-0.054,1.168,-0.2
-0.709,0.164,0.182,2.047,-0.756,1.561,0.018,-0.773,1.979,-0.471
-1.002,0.56,-0.989,1.092,-0.714,0.096,0.292,-1.19,1.835,-0.059
-0.749,0.709,-1.02,1.197,-1.108,-0.038,0.109,-1.555,1.949,0.1
-1.041,1.651,-1.62,1.161,-0.105,-0.384,0.779,-1.811,0.026,0.374
-1.181,2.409,-1.501,1.335,1.258,-0.813,0.22,-0.776,-0.934,0.978
-2.177,1.178,-2.105,1.341,0.206,-1.308,-0.041,-0.084,-1.472,1.175
-3.268,1.777,-1.457,0.353,0.498,-0.227,-0.251,1.169,-2.172,0.551
-3.181,0.795,-0.644,-0.192,0.618,-1.105,-0.546,1.123,-1.854,0.026
-2.979,0.601,0.226,-0.009,1.723,-0.415,-1.281,1.413,-1.24,-0.459
-2.749,0.217,0.827,-0.927,0.798,-0.045,-1.564,2.204,-0.366,-1.277
-2.523,-0.534,1.772,-1.835,0.342,0.072,-1.652,2.019,0.198,-1.864
-2.338,-0.99,0.84,-1.772,-0.595,-0.316,-1.513,1.085,0.839,-1.56
-2.147,-1.138,1.382,-2.943,-0.513,-0.321,-1.52,0.469,1.393,-1.257
-1.901,-0.913,0.98,-1.993,-1.518,-0.06,-1.193,-0.42,0.896,-0.316
-0.891,-0.9,0.618,-2.098,-1.745,-0.12,-1.08,-0.887,0.218,0.392
-2.249,-0.03,0.173,-1.375,-1.367,0.533,-0.159,-1.286,-0.325,0.606
-1.937,-0.81,-0.161,-0.659,-2.053,0.466,-0.009,-1.505,-1.336,0.503
-3.261,-0.953,0.474,0.01,-1.548,0.403,0.204,-0.605,-1.631,-0.201
-2.322,-1.186,1.518,-0.403,-1.742,0.196,-0.159,-0.128,-2.161,-0.924
-3.141,-1.393,1.461,0.851,-1.348,-0.923,-0.116,1.081,-0.704,-1.624
-3.042,-1.576,2.186,0.591,-1.047,-1.321,-0.518,1.928,0.723,-2.245
-1.95,-1.713,2.269,0.857,-0.588,-2.313,-0.671,1.962,1.449,-2.457
-2.995,-0.945,2.163,1.113,-0.465,-2.464,-0.867,1.4,2.034,-1.888
-2.028,-2.262,2.282,1.801,-1.08,-2.553,-1.58,1.71,2.28,-1.674
-0.835,-3.27,2.05,1.031,1.157,-2.47,-1.807,1.095,1.901,-0.585
-0.105,-2.446,0.853,-0.019,0.494,-1.523,-1.354,0.699,1.005,-0.635
-0.481,-2.86,0.494,-0.211,0.885,-1.093,-0.663,-0.273,-0.309,-1.437
-1.085,-3.542,-0.728,0.684,0.871,-0.163,-0.994,-0.476,-1.073,-1.563
-0.252,-2.846,-0.14,-0.387,0.516,-0.323,-0.285,-0.316,-1.723,-2.093
-1.647,-2.777,-0.598,-1.016,0.242,0.188,0.489,0.405,-2.246,-2.38
-2.798,-2.035,-0.686,-1.461,0.199,0.654,0.545,0.246,-1.358,-2.319
-1.812,-1.059,-1.875,-1.542,0.85,0.059,1.645,1.081,-0.439,-1.935
-2.648,-1.642,-1.706,-1.466,0.814,0.411,0.8,1.466,0.942,-0.841
-2.333,-1.625,-1.737,-1.468,0.064,0.515,1.176,1.772,1.905,-0.343
-2.366,-1.565,-1.126,-1.75,-0.803,0.451,1.11,1.221,1.921,0.396
-1.426,-1.587,-1.518,-2.042,-1.657,0.261,0.414,0.757,1.885,0.545
-1.704,-2.079,-1.235,-2.211,-1.31,0.432,-0.595,-0.486,1.372,0.386
-0.51,-1.444,-2.24,-2.449,-1.328,-0.427,-1.727,-1.003,-0.532,-0.579
-1.176,-3.13,-1.793,-1.925,-2.362,-1.804,-2.777,-2.028,-1.838,-1.286
-2.352,-3.266,-1.769,-3.418,-3.38,-2.9,-2.979,-2.926,-2.621,-2.794
-2.022,-3.846,-1.101,-3.7,-3.661,-3.078,-3.118,-3.317,-3.373,-3.57
-1.561,-3.282,-2.515,-3.13,-3.102,-3.646,-3.514,-2.958,-2.889,-4.087
-1.085,-3.477,-2.833,-2.571,-2.401,-4.039,-2.492,-2.775,-2.689,-3.574
-3.056,-2.364,-1.158,-2.481,-1.95,-3.726,-2.038,-2.212,-1.595,-2.484
-2.212,-1.669,-0.798,-2.343,-1.975,-2.618,-1.116,-1.327,-0.644,-2.139
-2.074,-2.149,-0.834,0.062,-0.636,-1.796,-0.378,-0.292,0.55,-1.814
-0.446,-1.488,1.435,0.059,-0.272,-0.122,0.032,-0.23,0.445,-1.774
-0.8,-1.013,1.861,1.453,0.685,0.292,0.407,0.847,0.406,-1.726
1.26,0.828,2.695,0.864,1.188,0.027,0.781,0.993,-0.134,-1.532
1.717,1.029,3.207,1.952,1.967,0.129,-0.11,1.556,-0.583,-1.858
1.902,0.987,2.373,1.74,1.533,-0.224,0.274,1.305,-0.318,-1.525
1.051,1.716,3.181,1.227,1.068,-1.324,-0.359,1.031,-0.743,-1.28
1.038,1.142,3.16,2.237,0.409,-1.907,-1.087,1.242,0.076,-0.585
1.248,1.304,3.397,2.102,0.415,-1.687,-0.899,1.063,0.533,-0.319
2.541,0.761,2.746,0.609,-0.486,-2.469,-1.122,1.655,1.053,-0.123
1.188,0.41,2.471,0.696,-0.677,-1.391,-0.009,2.568,1.891,0.054
2.659,1.465,2.671,0.364,-0.87,-0.98,0.845,2.336,2.083,-0.237
2.063,1.453,1.359,0.797,-0.554,-0.708,1.503,2.551,2.925,-0.753
2.612,2.594,1.287,0.173,-0.58,-0.529,2.768,2.25,2.082,-0.828
3.228,3.566,1.326,0.482,-1.157,0.56,2.563,2.229,1.665,-1.666
1.83,3.629,0.88,0.747,-0.165,0.606,3.368,1.24,1.343,-1.165
2.363,3.899,1.668,1.457,1.036,1.242,2.842,0.524,0.262,-0.641
2.171,3.72,1.194,1.229,1.738,2.273,2.067,0.444,0.565,0.472
2.211,2.712,-0.372,0.397,1.488,2.293,1.311,0.266,0.719,1.604
2.03,2.592,-1.1,0.812,0.837,3.279,0.843,0.227,0.703,3.15
2.222,1.593,-0.664,0.823,1.516,3.112,-0.39,0.046,1.012,3.512
1.62,0.047,-0.4,1.508,1.146,3.094,-1.162,-0.26,1.545,3.462
2.278,0.051,-0.817,0.562,1.566,2.858,-1.257,0.671,1.882,2.498
2.384,-0.446,-1.925,0.331,0.845,1.528,-1.236,1.326,1.171,1.478
2.245,-1.246,-1.024,0.618,0.681,0.751,-0.528,1.758,0.636,0.138
2.157,-1.901,-0.633,0.979,0.074,-0.141,0.05,1.396,-0.526,-0.886
1.813,-0.428,0.258,1.192,0.186,-1.436,1.259,1.83,-0.677,-1.682
1.416,-0.621,0.956,1.005,0.413,-1.945,1.847,1.509,-1.26,-1.042
0.589,0.2,0.884,2.88,0.096,-1.318,2.228,0.976,-0.669,-0.362
2.078,-0.313,0.522,2.914,-0.08,-0.556,1.73,1.122,0.08,-0.465
2.514,-0.25,1.367,3.043,-0.445,-0.281,2.194,-0.256,0.516,0.603
1.708,-0.691,1.031,3.034,-0.228,-0.113,1.792,-0.549,1.457,-0.108
2.385,0.47,1.598,3.208,0.471,1.332,0.98,-0.962,2.848,-0.309
2.082,0.768,1.219,1.653,-0.643,1.955,-0.098,0.014,2.974,-1.086
2.232,-0.896,1.575,1.492,-0.986,1.722,-0.726,0.551,2.054,-0.614
2.502,-1.367,2.202,0.225,-0.476,1.837,-0.834,0.592,2.467,-1.156
4.233,-1.191,2.25,-0.79,-1.66,1.083,-1.08,1.962,1.111,-0.86
3.619,-2.795,2.957,-1.732,-0.433,0.312,-1.172,1.58,0.242,-0.327
3.339,-0.792,2.05,-2.38,-0.252,-0.306,-0.041,2.465,-1.091,0.087
2.184,-0.81,1.598,-2.952,1.133,-0.05,0.756,2.634,-0.709,0.467
0.71,-1.472,2.403,-1.91,1.642,0.391,1.784,2.182,-0.381,0.262
1.613,-1.113,2.015,-1.87,1.914,-0.105,2.005,2.158,0.23,0.481
-0.779,-0.976,2.075,-1.246,3.157,-0.319,2.575,1.868,1.143,-0.572
1.145,-0.632,1.848,-0.573,3.037,0.037,2.436,1.6,2.23,-1.537
1.733,0.61,2.452,-0.073,3.306,-0.33,2.225,1.563,3.436,-1.893
1.827,0.365,1.456,-0.023,2.854,-0.123,2.308,1.873,3.233,-2.006
2.899,1.239,1.558,0.849,2.451,0.649,2.002,1.985,3.272,-1.367
0.94,1.95,0.758,1.489,1.832,0.098,1.654,2.539,1.842,-0.072
2.317,1.925,0.809,1.997,1.428,0.866,0.805,2.984,0.935,0.648
0.599,1.889,1.668,2.399,0.668,1.671,0.929,3.318,-0.323,1.363
1.214,1.697,1.354,2.47,-0.336,1.15,-0.762,3.254,-0.592,2.062
0.511,1.524,1.84,3.028,-0.748,2.545,-0.307,2.651,-1.075,1.953
0.62,0.786,1.663,2.308,-1.468,2.874,-0.035,1.981,-0.824,1.499
0.11,0.617,0.793,2.978,-1.277,2.779,-0.135,1.297,0.747,0.92
-0.023,0.254,0.42,2.747,-0.518,2.727,0.389,0.586,1.954,0.22
0.541,1.375,0.053,2.921,-1.026,1.415,0.541,-0.378,1.638,-0.026
-0.223,1.817,0.089,2.225,-0.688,0.857,1.251,-1.184,2.359,0.393
0.047,1.48,-1.113,2.201,0.285,0.09,0.946,-1.093,1.939,0.048
-0.544,1.753,-0.582,2.213,-0.177,-0.267,1.284,-0.876,0.938,0.786
-1.377,1.937,-1.589,1.615,0.768,-0.053,0.526,-0.593,0.386,0.948
-1.187,1.737,-1.074,1.825,0.649,-0.47,-0.148,-0.066,-1.151,1.966
-1.928,0.941,-0.804,0.78,1.717,0.206,0.122,0.606,-1.685,1.081
-1.651,1.846,-0.117,0.249,1.267,0.017,-1.024,1.77,-1.264,0.312
-2.591,0.571,0.178,0.153,0.759,0.3,-1.315,2.213,-1.299,-0.313
-2.925,0.499,0.952,-0.324,0.758,-0.315,-1.536,2.23,-0.561,-0.865
-1.68,-0.471,1.123,-2.189,0.052,0.286,-2.054,2.045,0.274,-1.404
-1.97,-0.961,1.652,-2.304,-0.041,-0.025,-1.332,1.602,0.818,-1.232
-2.102,-0.981,2.244,-2.722,-0.563,0.079,-0.601,0.921,1.543,-1.159
-0.512,-1.156,1.493,-2.924,-0.258,0.68,-0.505,0.437,1.333,-0.279
-0.541,-1.305,0.871,-3.096,-1.406,0.455,-0.333,-0.27,1.303,0.863
0.07,-0.704,0.343,-2.449,-1.446,1.324,0.357,-0.37,0.11,0.775
-1.531,-0.279,0.215,-1.38,-1.287,0.848,0.731,-1.04,-0.995,1.136
-2.199,0.021,0.838,-0.096,-1.177,1.092,0.44,-0.153,-1.446,0.825
-3.103,-0.432,1.42,-0.617,-1.575,1.015,0.323,0.524,-0.393,-0.277
-2.781,-0.986,1.404,-0.137,-1.192,-0.038,0.115,1.329,-0.067,-0.925
-2.462,-1.023,1.552,1.051,-0.974,-1.266,-0.126,1.717,0.776,-1.591
-1.482,-1.932,2.573,1.726,-1.28,-1.354,-0.585,1.751,1.452,-1.656
-1.912,-1.204,2.155,1.555,-0.031,-2.232,-1.005,1.902,2.037,-1.527
-1.373,-2.202,2.721,1.779,0.726,-2.264,-0.744,1.537,2.656,-1.04
0.356,-1.917,1.754,1.755,0.785,-2.07,-1.545,1.68,1.784,-0.639
-2.24,-2.297,1.857,0.156,0.735,-2.349,-1.22,0.544,1.35,-0.514
-0.492,-2.887,0.867,-0.363,1.369,-0.545,-1.861,0.203,0.676,-0.781
-1.937,-3.068,0.234,-0.03,0.795,-0.46,-1.267,0.155,-0.966,-1.881
-2.072,-3.835,-0.083,-0.672,0.648,-0.716,-1.137,0.471,-1.964,-2.137
-1.373,-3.235,-0.208,-1.443,0.076,-0.464,-0.834,0.114,-1.716,-3.219
-2.236,-3.616,-1.629,-1.648,0.597,-0.876,-0.309,0.987,-1.336,-2.443
-0.64,-3.345,-2.144,-2.688,-0.358,-0.69,0.778,1.176,-0.453,-2.582
-1.727,-1.976,-1.76,-1.785,-0.387,-0.457,1.127,0.482,0.241,-2.056
-2.25,-2.121,-0.93,-2.067,-0.758,-0.36,0.073,1.22,1.039,-1.244
-1.183,-1.335,-2.518,-2.212,-1.006,-0.311,-0.285,0.829,1.651,0.13
-0.521,-2.391,-1.005,-2.205,-1.35,-0.895,-0.864,-0.057,1.04,0.23
-0.575,-1.604,-1.87,-3.373,-2.894,-1.043,-0.837,-1.081,-0.533,-0.26
-1.145,-2.49,-2.765,-3.432,-2.382,-1.259,-2.103,-2.143,-1.029,-0.928
-2.582,-2.304,-3.092,-4.232,-2.765,-2.433,-3.309,-3.461,-2.155,-2.083
-2.319,-2.899,-3.216,-3.142,-2.901,-3.809,-3.938,-3.735,-3.4,-2.889
-1.587,-3.252,-4.549,-4.264,-4.149,-3.811,-4.583,-3.822,-3.85,-3.684
-3.31,-3.69,-3.835,-4.528,-3.285,-4.499,-3.814,-4.1,-4.6,-4.355
-3.382,-4.266,-3.897,-3.816,-3.764,-4.249,-3.747,-3.507,-3.65,-4.05
-2.582,-4.364,-2.286,-3.528,-3.288,-3.338,-2.622,-2.84,-2.894,-3.595
-2.191,-3.224,-2.439,-3.468,-2.003,-3.365,-2.263,-2.22,-1.203,-2.763
-2.594,-1.542,-1.703,-2.311,-1.319,-2.248,-0.957,-1.093,-0.485,-2.295
-1.318,-1.699,-0.815,-0.627,-0.314,-1.949,-0.546,-0.214,0.108,-1.987
0.214,0.032,-0.05,0.453,-0.195,-0.893,-0.321,0.003,0.163,-2.434
0.119,0.539,1.539,1.138,-0.346,-0.83,0.118,0.18,-0.278,-2.423
1.464,1.078,1.804,1.656,0.755,0.005,-0.072,-0.109,-1.044,-2.137
1.757,0.571,1.878,1.293,1.633,-0.745,-1.079,-0.033,-1.141,-1.658
0.463,1.258,2.844,2.008,0.91,-0.932,-1.221,0.264,-1.12,-1.345
0.879,0.976,3.329,2.243,0.535,-1.733,-2.009,0.077,-0.541,-0.959
1.658,0.549,2.475,0.791,-0.412,-1.711,-1.595,0.33,0.142,-0.155
0.693,0.583,2.499,0.502,-1.152,-2.27,-1.68,0.779,0.579,-0.172
1.641,0.168,2.657,-0.065,-1.675,-2.143,-1.246,1.373,1.388,-0.02
2.393,0.767,1.59,-1.257,-1.12,-1.486,-0.011,1.29,1.632,-0.172
2.041,1.476,1.732,-0.207,-1.537,-1.312,0.872,1.913,1.919,-0.97
2.893,0.713,1.893,-0.067,-0.975,-0.742,1.387,1.908,1.898,-0.868
2.344,1.997,1.326,0.564,-0.882,-0.226,2.549,1.831,1.004,-2.04
2.233,1.686,1.348,-0.667,-0.269,0.504,2.439,0.984,0.211,-1.918
2.692,2.307,0.937,0.077,0.401,0.733,2.58,0.686,-0.353,-1.136
2.906,2.758,0.103,0.0,0.637,1.502,1.71,0.005,-0.369,-0.035
1.513,2.629,-1.04,1.043,1.368,1.646,1.718,-0.205,-0.486,1.565
0.824,1.858,-1.216,0.088,1.399,2.279,0.18,-0.993,-0.163,1.968
1.163,2.227,-1.949,0.287,1.52,3.123,-0.806,-0.646,0.87,2.217
1.558,0.557,-1.349,0.318,1.078,2.189,-2.014,-0.685,1.082,2.576
1.112,-0.688,-1.429,-0.109,0.542,1.734,-2.03,0.156,0.72,2.103
2.616,-1.132,-2.551,0.059,-0.165,1.144,-1.858,0.421,0.247,0.234
1.379,-2.373,-2.411,-0.223,-0.071,-0.424,-1.477,1.135,-0.354,-0.329
0.77,-1.639,-0.996,0.105,-0.197,-1.106,-0.259,0.915,-1.199,-1.288
2.069,-1.898,-2.075,1.13,-0.17,-1.662,-0.109,1.182,-1.615,-2.279
1.564,-0.809,-0.668,0.995,-0.954,-2.097,0.737,0.875,-1.74,-1.723
0.354,-1.639,-0.405,1.702,-0.801,-2.141,1.799,0.139,-2.192,-1.361
1.267,-0.424,0.196,2.83,-0.413,-1.057,2.174,-0.328,-0.932,-0.495
0.327,-0.53,0.831,2.916,-0.238,0.127,1.605,-1.102,0.155,0.056
1.666,-0.1,0.578,2.452,-0.23,1.038,0.939,-1.002,0.939,-0.013
2.642,-0.296,1.119,2.134,-0.034,1.682,0.382,-1.2,1.708,-0.187
1.341,-0.743,0.855,1.554,-0.565,2.083,-0.377,-0.342,2.622,-0.358
1.951,-0.948,1.458,0.472,-0.918,1.266,-1.02,-0.071,1.839,-0.838
1.857,-1.746,1.475,1.032,-0.548,1.202,-0.933,0.514,1.428,-0.812
2.227,-2.442,2.666,-1.408,-0.812,0.745,-1.734,1.415,0.286,-1.125
2.203,-1.656,2.073,-0.947,-0.211,0.71,-1.196,2.23,-0.122,-0.564
1.645,-3.408,3.3,-1.989,-0.002,-1.159,-0.146,2.773,-0.533,-0.128
0.426,-2.714,2.532,-2.687,0.449,0.161,0.783,2.976,-1.271,0.199
0.233,-1.989,2.747,-2.823,1.823,-0.242,1.164,2.326,-0.405,-0.226
0.127,-1.622,2.538,-2.091,1.673,-0.131,2.189,2.086,0.446,0.105
1.175,-0.678,2.249,-1.21,2.694,-0.045,2.133,1.704,2.225,-0.428
0.378,-0.019,2.118,-2.178,2.758,0.128,2.185,1.35,2.891,-1.089
0.975,0.035,1.998,-0.388,3.276,-0.427,2.422,1.553,3.627,-1.588
0.92,0.866,2.312,0.211,1.954,-0.574,2.384,1.773,3.681,-1.698
1.977,0.486,2.563,0.144,2.46,-0.935,1.908,2.099,2.997,-1.345
2.486,1.425,1.452,1.512,1.839,-0.326,1.463,2.345,2.313,-0.461
1.711,1.031,2.629,1.477,0.448,0.873,0.993,2.895,1.361,0.215
2.478,1.182,2.148,2.147,0.142,1.426,1.002,3.142,0.439,1.6
1.016,0.728,1.489,1.233,-0.116,1.519,0.169,3.021,-0.131,1.482
0.32,2.172,0.578,2.859,-1.227,2.257,0.031,3.129,-0.292,1.279
-0.787,0.706,0.749,2.364,-1.449,2.638,1.327,1.552,-0.005,1.693
-0.573,2.098,0.42,3.785,-0.864,2.429,-0.302,0.825,0.886,0.735
-1.254,0.765,0.134,2.694,-1.061,2.554,-0.201,-0.069,1.638,0.218
-1.297,0.733,-0.263,2.932,-1.286,1.302,0.108,-0.798,1.88,-0.075
-1.407,1.035,-0.842,2.495,-0.507,0.445,0.248,-1.481,2.048,0.082
-1.048,1.183,-0.673,1.637,-0.756,-0.523,0.292,-2.084,1.13,-0.398
-1.415,1.004,-0.652,1.97,0.637,-0.952,0.561,-1.734,0.454,0.372
0.251,1.309,-1.296,1.313,0.847,-0.898,0.487,-0.46,-0.43,0.714
-1.459,2.038,-0.533,1.461,0.431,-0.961,0.662,0.173,-0.648,0.731
-1.697,0.974,-0.858,0.697,1.036,-0.824,-0.086,1.159,-1.383,0.217
-2.606,1.729,0.639,0.986,1.34,-0.764,-0.633,1.611,-2.138,-0.749
-0.685,0.946,0.898,-0.662,1.399,-0.811,-0.999,2.352,-0.843,-1.056
-2.804,0.759,1.463,-0.524,0.642,-0.872,-1.13,2.73,-0.202,-1.791
-2.199,-0.614,1.548,-2.291,0.6,-0.389,-0.896,2.194,0.929,-1.52
-1.187,0.133,2.007,-2.79,0.297,-0.147,-1.527,1.48,1.309,-1.799
-1.182,-1.232,1.901,-3.474,-0.675,0.074,-0.496,0.867,1.749,-0.769
-1.811,-0.717,1.319,-2.627,-0.307,0.232,-0.942,0.069,1.281,-0.026
-1.185,-0.933,1.48,-2.291,-1.579,0.625,-0.31,-0.924,0.334,0.469
-1.061,-0.75,0.318,-1.19,-1.758,0.58,-0.64,-1.028,0.163,0.977
-1.345,-0.837,0.103,-1.729,-2.083,0.918,-0.137,-1.273,-0.764,0.957
-1.594,-0.982,0.333,-1.6,-1.943,1.072,0.436,-0.834,-1.995,0.24
-1.061,-0.839,0.849,-0.685,-1.506,0.047,0.375,-0.474,-0.811,-0.747
-2.136,-0.381,0.912,0.404,-1.605,-0.858,0.24,0.182,-0.75,-1.165
-1.617,0.317,1.559,0.412,-0.661,-1.471,-0.164,1.244,0.355,-2.1
-3.428,-1.952,1.873,0.706,-0.673,-2.21,0.266,1.717,1.133,-1.806
-0.519,-1.935,2.162,1.185,-0.356,-2.431,-1.384,1.55,2.122,-1.646
-1.108,-2.213,1.556,0.988,0.025,-2.339,-1.584,1.37,2.314,-1.177
-1.161,-2.904,1.157,1.015,-0.393,-2.272,-1.479,0.991,1.485,-1.279
-1.0,-3.066,1.437,-0.105,0.075,-1.96,-1.552,-0.593,0.894,-0.755
-0.643,-3.247,0.962,-0.022,0.779,-0.884,-2.397,-0.119,-0.067,-1.305
-0.553,-3.338,-0.103,-1.37,0.142,-0.459,-1.43,-0.216,-0.85,-2.234
-1.574,-2.77,-0.774,-1.961,0.411,-0.41,-1.067,-0.255,-1.371,-2.38
-1.603,-2.467,-1.962,-1.718,-0.085,-0.49,-0.152,-0.013,-1.686,-2.73
-2.557,-3.201,-1.618,-1.558,0.073,-0.618,0.105,0.329,-1.176,-2.497
-2.219,-3.041,-1.785,-2.521,-0.128,-0.16,0.454,1.097,-0.37,-2.048
-2.19,-3.09,-3.145,-2.414,0.085,-0.301,1.405,0.748,0.088,-1.964
-1.96,-2.731,-1.569,-2.562,-0.723,-0.941,0.776,0.938,1.512,-0.886
-1.906,-2.7,-1.97,-2.659,-1.045,-0.446,0.399,0.398,1.127,-0.423
-1.055,-1.295,-2.578,-2.941,-1.832,-1.036,0.07,0.258,1.02,-0.139
-1.791,-1.37,-2.515,-2.973,-2.355,-1.154,-0.726,-1.039,0.56,-0.503
-1.201,-1.981,-1.961,-2.213,-2.74,-1.486,-1.833,-2.142,-0.901,-0.814
-1.898,-2.251,-2.718,-3.08,-3.25,-1.643,-2.539,-3.285,-1.826,-2.214
-2.453,-3.034,-2.346,-3.552,-3.086,-2.566,-3.091,-3.394,-2.994,-2.688
-2.742,-3.594,-3.821,-3.247,-3.254,-2.436,-3.058,-3.604,-3.051,-3.653
-2.776,-2.889,-2.494,-2.849,-3.405,-3.111,-3.398,-4.093,-3.178,-3.603
-2.98,-3.007,-2.864,-2.802,-3.304,-3.344,-2.572,-3.661,-2.631,-2.72
-2.185,-3.252,-2.664,-2.502,-1.751,-2.773,-2.381,-2.483,-1.624,-2.397
-1.979,-1.664,-1.653,-1.428,-1.505,-1.728,-1.546,-1.782,-0.672,-1.88
-0.727,-1.129,-1.349,-1.226,-0.83,-1.301,-1.13,-0.418,0.058,-1.416
-0.711,-1.444,-0.686,0.418,-0.225,-0.201,-0.415,0.308,0.737,-1.219
0.047,-1.047,0.493,1.233,0.42,0.718,0.504,0.354,0.101,-1.593
1.489,0.37,1.617,1.605,1.156,0.248,0.611,0.756,-0.016,-1.912
0.569,2.012,2.842,2.178,1.713,-0.049,-0.104,0.973,-0.162,-1.573
1.018,0.951,3.075,2.307,0.813,-0.409,-0.115,0.6,-0.511,-1.445
2.023,1.672,3.568,2.361,0.692,-1.171,-0.755,0.733,-0.873,-1.285
0.922,1.036,2.903,1.923,0.735,-1.573,-1.244,0.664,-0.405,-0.505
2.394,1.338,2.733,0.677,0.022,-1.494,-1.081,1.483,0.241,-0.343
1.638,-0.05,2.791,1.732,-0.911,-2.221,-0.87,1.161,1.037,-0.077
1.651,0.522,2.794,0.138,-2.055,-2.348,-0.791,1.594,1.794,0.249
2.938,0.928,3.177,-0.981,-1.56,-1.589,0.149,1.439,2.396,-0.681
2.716,1.382,1.898,-0.63,-1.694,-1.375,1.226,2.352,1.935,-1.486
4.146,0.935,1.452,-1.818,-0.186,-0.992,2.655,2.279,1.873,-1.821
3.02,2.121,1.181,-1.033,-0.85,-0.267,3.273,2.249,1.396,-2.246
2.941,2.748,0.197,0.857,0.011,0.642,3.177,1.714,1.04,-1.782
2.127,3.574,0.097,0.7,0.99,1.318,3.676,0.972,0.418,-0.934
2.033,3.329,0.392,2.152,1.208,2.285,2.969,0.308,-0.022,0.504
1.698,3.44,-0.148,1.576,1.146,2.836,1.95,-0.139,0.293,1.922
2.609,3.276,-0.776,1.848,2.254,3.165,0.436,-0.552,1.335,2.957
2.154,1.802,-1.405,1.113,1.346,3.622,-0.134,-0.479,1.02,3.266
2.476,1.296,-0.717,1.977,1.341,3.591,-0.845,-0.122,1.724,2.952
2.148,0.683,-1.474,0.975,1.132,1.902,-1.661,0.637,1.405,2.633
1.881,-0.628,-0.441,1.051,0.259,1.664,-1.365,0.982,0.712,1.501
2.141,-1.299,-0.553,0.571,-0.488,0.582,-0.465,1.291,0.305,-0.118
2.805,-0.879,-0.219,0.787,-0.162,0.083,-0.081,0.976,-0.048,-1.044
1.177,-0.816,-0.732,0.399,-0.363,-1.659,0.575,1.345,-0.511,-1.804
1.779,-0.341,0.142,2.146,-0.862,-1.717,1.541,1.154,-1.341,-0.643
2.102,-0.373,0.602,2.299,-0.501,-1.39,1.815,0.801,-1.284,-0.754
0.775,-0.38,1.472,2.941,-0.13,-0.936,2.196,-0.148,-0.763,-0.049
1.899,-0.151,0.86,2.959,0.063,0.102,2.546,-0.138,-0.041,0.513
2.05,-0.371,1.929,3.879,0.285,1.409,1.408,-0.956,1.349,0.082
1.188,-1.252,1.114,3.161,0.184,2.352,1.315,-0.632,1.95,0.336
