0,1,2,3,4,5,6,7,8,9
-2.201,-3.137,-1.669,-1.11,-0.072,-0.241,1.068,1.241,-0.729,-2.757
-2.185,-2.472,-0.931,-0.551,0.203,-0.167,1.245,1.19,0.322,-1.777
-2.653,-1.226,-1.095,-1.336,0.262,-0.474,0.946,1.127,0.505,-0.725
-1.974,-1.67,-0.618,-1.291,-0.688,-0.812,0.493,0.953,1.554,-0.1
-1.984,-0.938,-0.567,-1.987,-0.782,-0.531,-0.11,0.305,0.811,0.136
-2.576,-0.961,-0.413,-1.703,-0.466,-0.711,-1.165,-0.545,0.766,-0.003
-0.705,-1.459,-0.893,-2.196,-2.278,-1.552,-1.989,-0.698,-0.685,-0.816
-1.629,-2.33,-1.538,-2.917,-2.436,-2.033,-2.399,-2.477,-1.482,-1.928
-2.02,-1.886,-2.101,-3.056,-2.233,-2.539,-2.644,-3.079,-3.08,-3.768
-2.004,-2.387,-2.868,-3.317,-2.711,-3.355,-3.485,-3.452,-3.24,-4.004
-2.186,-2.608,-2.576,-2.683,-2.596,-3.573,-3.57,-3.382,-3.997,-3.699
-2.834,-3.245,-2.28,-3.604,-2.334,-3.856,-2.677,-3.009,-2.582,-3.205
-2.506,-2.874,-2.801,-2.604,-2.805,-2.569,-2.438,-2.336,-1.782,-2.61
-1.679,-2.692,-1.119,-1.643,-1.178,-2.263,-1.736,-1.36,-0.868,-1.887
-1.738,-1.279,-0.738,-0.589,-1.329,-1.132,-1.184,-0.462,-0.041,-1.857
-0.645,-0.279,0.152,-0.233,-0.503,-0.886,0.299,-0.123,-0.045,-1.4
-1.385,0.474,0.589,1.445,0.864,-0.093,0.437,0.593,0.221,-1.417
-0.811,0.922,2.509,2.618,1.054,0.235,-0.133,0.815,-0.065,-1.723
0.648,0.849,3.013,2.514,1.728,0.383,-0.224,0.66,-0.871,-1.665
-0.087,1.336,3.71,3.245,1.609,-0.939,-0.575,1.078,-1.411,-1.413
0.974,0.985,3.534,2.265,0.94,-0.271,-1.076,0.731,-0.988,-1.652
0.892,1.06,4.376,1.349,0.205,-1.411,-0.752,0.748,-1.019,-0.497
1.096,0.702,3.715,0.936,-0.162,-1.663,-1.513,0.816,-0.012,-0.106
1.056,1.281,3.715,0.543,-0.357,-2.163,-0.786,1.457,0.502,0.561
2.399,1.339,3.423,0.531,0.053,-0.534,-0.838,1.654,1.935,0.137
3.43,1.756,2.445,-0.7,-1.63,-0.915,0.213,2.977,2.122,0.73
3.048,2.01,2.6,-0.244,-1.682,0.284,1.454,2.148,2.025,0.327
3.135,2.612,2.804,0.664,-0.613,0.533,2.441,2.46,1.838,-0.514
2.499,2.455,2.273,0.349,-0.574,0.965,3.079,2.458,1.494,-0.615
2.021,2.767,1.412,1.111,0.542,1.949,3.29,2.235,0.745,-0.505
2.31,3.492,1.517,1.134,1.369,1.482,3.46,1.471,0.239,-0.407
1.456,3.968,1.454,1.573,2.233,2.29,2.91,0.73,0.025,0.808
0.791,3.233,-0.053,1.427,2.233,2.591,2.217,0.812,0.179,2.155
2.037,2.786,-0.285,1.341,1.98,4.037,0.631,-0.105,0.648,3.078
2.081,1.953,-1.052,1.578,2.414,3.075,0.089,-0.157,1.176,3.525
1.251,0.293,-0.521,1.517,2.187,3.628,-1.319,-0.197,1.201,3.796
1.892,0.24,-0.053,1.077,1.465,3.341,-0.979,1.18,1.061,2.054
2.424,-0.814,-1.411,0.944,0.593,2.255,-1.418,1.339,0.408,1.697
1.873,-0.529,-0.162,0.906,1.213,1.541,-0.013,1.466,0.285,0.064
0.848,-0.863,-0.443,0.917,0.829,-0.033,0.433,1.833,-0.619,-0.629
1.146,-0.733,1.065,1.27,0.518,-0.252,0.837,2.081,-1.128,-1.022
1.907,-0.724,0.862,2.384,0.421,-0.757,1.917,1.338,-1.544,-0.363
1.347,-0.48,1.633,2.221,1.16,-1.271,2.072,1.389,-1.743,-0.302
1.489,-0.731,2.167,2.953,0.904,-0.444,2.536,0.49,-0.617,0.494
1.54,0.399,1.9,2.083,0.923,-0.177,2.47,0.515,0.513,0.836
1.142,-0.194,1.031,3.781,1.175,0.429,1.79,0.269,2.156,0.214
1.494,-0.297,1.956,2.626,0.487,2.072,1.423,-0.134,2.325,0.076
2.319,-0.434,2.272,1.354,-0.742,1.96,-0.434,0.16,2.906,-0.521
2.975,-1.523,1.676,1.732,-1.158,1.537,-0.128,0.135,2.562,-0.59
3.314,-1.692,1.405,0.024,-1.021,1.553,-0.698,0.433,1.639,-0.571
1.879,-0.71,1.554,-0.805,-0.761,1.515,-0.956,1.598,0.347,-0.604
2.111,-1.572,2.931,-0.693,-0.584,1.599,-0.654,1.667,-0.846,-0.008
2.115,-2.129,2.159,-2.067,0.317,0.806,-0.233,2.004,-1.511,0.648
0.485,-2.652,4.105,-1.65,0.834,1.32,0.355,2.685,-0.853,0.766
1.845,-1.108,3.666,-3.199,1.35,0.487,1.589,2.511,-0.363,1.204
2.151,-1.383,3.528,-2.02,1.836,0.266,1.992,2.565,0.79,0.351
3.121,-0.354,2.072,-1.522,2.997,0.178,2.311,2.536,1.835,-0.245
1.888,0.204,3.307,-0.639,4.053,0.086,2.862,1.482,2.502,-1.07
2.004,0.537,2.117,-0.587,4.075,-1.163,3.024,2.063,3.074,-1.697
2.319,1.318,1.291,-0.148,4.033,-0.384,2.803,1.798,3.311,-2.284
2.19,1.421,1.899,2.34,3.231,-0.42,2.902,2.376,1.804,-1.506
2.12,2.242,2.129,2.649,2.228,0.338,2.375,2.339,1.922,-0.356
1.662,2.195,1.845,2.903,2.049,1.589,2.01,2.828,1.14,0.663
0.83,2.827,1.862,3.655,1.001,1.838,0.669,3.34,-0.071,1.88
1.058,2.578,2.132,3.314,0.274,2.711,0.552,3.542,-0.386,2.333
-0.761,1.241,2.165,3.731,-0.23,3.371,0.663,2.963,-0.929,2.497
-0.501,1.34,2.45,3.195,-0.522,3.636,0.356,2.757,-0.045,1.879
0.253,2.316,1.717,3.309,-0.95,3.657,0.431,1.845,0.343,1.277
-1.302,1.013,2.23,2.841,-1.106,2.491,0.72,0.62,1.669,0.803
-0.9,2.026,1.061,4.132,0.094,2.279,1.02,-0.4,1.937,0.348
-0.12,2.011,-0.326,3.205,-0.134,1.033,0.564,-0.328,2.687,0.325
-0.304,1.587,0.565,2.867,1.216,0.75,0.469,-0.777,1.337,0.799
-1.228,1.489,-0.597,2.032,0.873,0.708,0.879,-0.741,1.163,1.353
-1.428,2.697,0.234,2.729,1.6,0.231,0.884,0.018,-0.52,1.824
-2.452,2.88,0.105,1.818,1.453,0.387,-0.13,0.804,-0.745,1.677
-1.549,2.08,0.119,2.157,1.541,0.514,-0.279,1.821,-1.116,1.752
-2.501,0.798,0.796,0.821,0.568,-0.026,-0.853,2.859,-1.63,0.808
-1.333,1.514,1.833,0.1,1.879,0.174,-0.966,2.677,-1.165,-0.31
-2.253,-0.056,2.158,-0.828,1.028,0.403,-1.22,2.373,-0.179,-1.2
-2.085,0.654,2.63,-2.098,1.087,0.425,-1.723,2.448,0.995,-1.685
-1.879,-0.919,2.416,-1.524,0.382,-0.231,-1.242,1.431,1.926,-1.425
-1.462,-0.375,2.18,-2.201,0.257,0.328,-0.862,1.053,1.584,-1.077
-1.129,0.006,2.053,-2.497,-0.578,0.52,-0.853,0.288,2.213,-0.053
0.478,-1.624,1.665,-1.883,-0.937,0.859,-0.706,-0.279,1.052,0.776
-1.18,-0.705,1.817,-1.533,-0.864,0.736,0.063,-0.49,0.126,0.889
-1.518,-0.421,1.754,-1.365,-1.137,1.259,0.984,-0.563,-1.038,0.865
-1.887,-0.354,1.714,-0.577,-0.812,2.397,0.951,-0.11,-1.51,0.013
-1.603,-0.444,2.848,0.057,-1.194,0.662,0.497,0.375,-1.119,-0.557
-3.086,-0.47,2.364,0.895,-0.023,0.318,0.998,1.249,-0.421,-0.464
-1.834,-0.143,3.2,2.049,-0.135,-0.205,1.031,2.083,1.261,-1.353
-2.25,0.031,2.766,1.922,-0.281,-0.585,0.304,2.846,1.422,-1.315
-0.919,-0.461,3.4,2.2,1.015,-1.546,-0.154,2.625,2.233,-0.739
-1.245,-0.455,2.316,2.133,0.612,-2.145,-0.662,2.536,2.874,-0.173
-2.027,-1.798,3.07,1.836,1.406,-1.757,-0.422,1.687,2.368,0.033
-0.48,-1.682,2.228,1.684,1.002,-0.358,-0.942,1.645,1.031,0.105
-0.619,-2.725,1.71,0.96,1.818,0.219,-1.278,0.773,0.734,-0.214
-1.345,-1.161,1.449,0.031,1.544,0.975,-0.744,0.527,-1.156,-0.965
-1.867,-2.475,0.415,-0.074,1.326,1.013,-0.59,0.164,-1.736,-1.24
-2.924,-2.035,-0.756,-0.051,2.306,1.274,-0.09,0.917,-1.434,-2.0
-2.052,-3.322,-0.529,-0.565,0.608,1.271,-0.032,0.866,-1.477,-1.725
-2.002,-2.093,1.092,-1.533,0.436,0.488,1.5,1.985,-1.038,-1.55
-2.653,-1.937,-0.199,-1.313,-0.034,0.203,1.521,2.115,0.526,-0.88
-2.116,-1.172,-0.112,-1.432,0.587,0.477,1.853,2.23,1.419,-0.782
-1.506,-1.097,-0.915,-1.624,0.363,0.653,0.939,1.641,2.266,0.213
0.399,-1.014,-1.165,-2.4,-0.254,0.791,0.145,1.26,2.25,1.018
-0.22,-1.231,-1.395,-1.847,-1.091,0.661,0.233,0.265,0.885,0.591
-1.145,-1.116,-1.055,-2.186,-1.468,0.632,-1.123,-1.079,-0.373,-0.174
-0.889,-0.661,-2.044,-1.81,-2.249,-0.414,-1.671,-1.81,-1.618,-0.285
-2.406,-1.811,-1.079,-1.348,-3.031,-1.26,-2.438,-3.402,-2.435,-1.721
-1.502,-0.912,-2.484,-2.582,-3.196,-1.375,-3.246,-3.127,-3.305,-2.561
-1.204,-2.258,-1.722,-2.954,-3.17,-2.181,-3.066,-3.632,-3.202,-2.227
-1.12,-1.607,-2.075,-2.918,-2.278,-2.514,-2.871,-2.54,-1.947,-1.941
-1.321,-1.559,-1.111,-1.909,-2.205,-1.635,-2.483,-1.929,-1.358,-1.231
-1.735,-2.455,-1.597,-1.525,-1.292,-0.833,-0.525,-1.242,-0.667,-0.911
-1.944,-1.798,1.102,-0.471,0.057,-0.048,-0.735,-0.239,-0.14,-0.177
-1.597,-0.985,0.718,0.127,1.45,1.11,-0.026,0.511,0.505,-0.589
-1.959,-0.92,2.23,1.408,1.725,1.102,0.85,1.931,-0.01,-0.066
0.46,0.251,2.767,1.789,1.942,2.107,0.65,1.438,0.367,-0.67
0.531,1.041,2.817,1.809,1.61,1.629,0.869,1.587,-0.622,-0.73
1.577,1.874,3.06,2.238,2.283,1.36,0.257,1.044,-0.696,-0.662
2.011,1.938,3.452,3.138,1.839,0.8,-0.255,1.118,-0.733,-0.424
1.514,1.864,3.171,2.285,1.216,-0.59,-0.61,1.304,-0.57,0.513
1.634,2.171,3.595,2.36,0.158,-0.536,-0.51,1.504,-0.23,0.275
1.353,2.076,3.825,1.619,-0.072,-0.498,-0.45,1.482,1.637,1.188
1.87,2.62,3.907,1.592,-0.412,-0.531,-0.615,2.218,1.855,1.552
2.989,1.837,3.999,1.437,-1.084,-0.382,0.124,3.191,2.737,1.238
2.9,0.769,3.298,0.117,-1.65,0.011,2.197,2.657,2.512,0.351
3.046,2.536,2.716,0.772,-0.542,0.214,3.261,2.673,2.269,-0.632
3.084,4.201,1.486,0.188,0.656,1.65,4.201,2.401,1.507,-1.131
3.38,4.516,0.648,1.969,0.979,1.576,3.746,1.677,1.255,-0.568
2.103,4.945,1.16,1.919,1.538,3.214,3.344,0.95,0.027,0.241
2.125,4.112,1.479,1.379,1.992,2.361,3.228,0.137,-0.3,1.771
2.011,4.105,0.51,3.32,2.899,3.086,1.55,0.47,0.489,2.925
2.595,3.587,0.482,2.216,2.055,3.691,0.628,0.569,0.864,3.655
1.872,1.979,-0.281,2.451,2.003,3.407,-0.145,0.225,1.143,3.902
1.577,1.015,-0.333,1.483,1.165,3.697,-0.296,0.307,1.511,3.711
1.593,0.65,0.17,1.659,1.271,3.137,-1.032,0.942,1.373,2.821
2.597,0.311,-0.044,0.729,0.363,2.562,-1.346,1.487,1.204,1.913
3.338,-1.908,-0.23,0.768,0.469,0.557,-0.329,1.707,0.272,0.656
1.265,-0.935,0.412,1.157,0.947,-0.2,0.602,2.329,-0.086,-0.315
1.039,-1.706,0.571,1.279,0.449,0.039,2.138,2.267,-1.338,-1.575
1.098,-0.485,1.496,1.626,0.837,-0.758,1.627,1.689,-0.908,-0.998
1.207,0.559,1.495,2.719,0.233,-0.304,2.673,1.146,-0.931,-0.534
1.779,-0.178,1.402,3.365,0.701,0.301,1.879,0.465,-0.867,0.748
0.779,0.038,1.629,3.359,0.187,0.838,2.651,0.109,0.692,1.233
0.825,0.305,1.197,2.92,-0.17,2.101,1.512,-0.986,2.096,0.483
1.821,0.327,0.939,2.857,0.266,2.918,1.401,-0.611,2.193,0.658
1.828,0.075,1.42,2.712,-0.722,3.113,-0.023,-0.547,2.727,-0.083
2.78,-0.725,2.573,1.403,-0.161,2.116,-0.723,-0.171,2.15,0.195
2.743,-1.08,2.449,-0.406,-1.123,1.636,-1.092,0.621,1.43,-0.361
2.762,-1.452,2.252,-0.934,-0.171,1.271,-1.2,1.645,0.489,-0.497
1.988,-2.221,2.844,-1.755,0.249,0.917,-1.05,2.513,-0.934,-0.085
3.032,-2.864,3.387,-2.301,-0.379,0.504,-0.425,3.286,-1.34,0.305
0.826,-2.384,2.892,-2.804,-0.062,0.19,0.777,3.202,-1.078,0.935
1.471,-0.834,2.88,-2.506,1.919,0.304,1.967,2.681,-0.799,0.832
0.009,0.42,4.415,-2.106,2.496,0.547,2.092,2.101,0.251,0.224
0.29,0.124,2.414,-1.206,3.663,0.662,2.756,2.134,1.905,-0.534
0.69,1.223,2.399,-0.333,3.394,0.076,2.378,1.912,2.498,-0.902
2.244,0.787,2.182,-0.595,4.16,-0.357,2.407,1.919,3.442,-1.574
1.793,1.378,1.66,0.468,3.534,-0.654,2.306,1.951,3.117,-1.707
1.347,1.149,0.981,0.951,3.018,-0.645,2.377,2.063,2.867,-2.037
1.523,2.07,1.754,1.701,1.825,-0.183,1.517,2.728,1.805,-0.701
0.991,1.335,1.484,1.757,1.259,0.789,0.864,2.337,0.44,0.047
0.202,1.007,1.997,2.57,0.77,1.23,0.273,3.26,-0.453,1.607
-0.966,1.064,1.413,2.381,-0.304,2.608,-0.049,3.027,-0.928,2.051
0.228,1.19,2.436,1.91,-0.844,2.746,-0.626,3.212,-1.136,1.838
-0.684,0.823,1.628,2.263,-1.694,2.844,0.256,2.463,-0.772,2.028
0.555,0.7,1.037,2.634,-1.415,2.26,0.056,0.491,0.382,0.803
-0.167,0.717,0.38,3.27,-1.536,1.936,0.047,-0.177,0.984,-0.102
-0.277,0.401,-0.033,3.448,-1.57,0.976,0.142,-1.269,1.396,-0.047
-1.051,0.987,0.349,2.531,-0.264,-0.029,0.338,-1.545,1.637,-0.125
-1.571,1.245,-0.899,2.871,0.004,-0.129,0.425,-1.831,1.653,-0.233
-1.329,1.731,-1.606,2.592,0.03,-0.644,0.42,-1.376,0.597,-0.003
-2.366,1.044,-0.104,2.166,1.011,-1.182,0.468,-0.106,-0.779,1.073
-1.717,1.847,-1.276,0.983,0.383,-1.015,-0.455,0.077,-1.645,1.046
-1.523,1.008,1.068,0.952,0.472,-0.269,0.085,1.267,-2.109,0.677
-2.726,0.962,-0.44,-0.263,1.039,-0.095,-1.116,1.651,-1.713,-0.518
-2.089,1.39,0.773,-0.267,1.723,-0.129,-1.345,2.228,-1.003,-0.745
-3.106,-0.783,0.988,-1.367,1.232,-0.403,-1.205,2.279,0.191,-1.673
-2.521,-0.582,2.056,-1.939,0.173,0.191,-1.542,2.008,0.921,-1.927
-2.516,-0.447,2.141,-2.225,0.252,-0.348,-1.067,1.25,1.681,-2.035
-2.942,-0.473,2.811,-1.708,0.484,-0.138,-1.06,0.737,1.922,-1.092
-1.48,-1.306,1.201,-1.956,-0.387,-0.157,-1.026,0.291,1.606,-0.276
-1.353,-0.926,0.95,-1.137,-0.604,1.043,-0.431,-0.41,1.441,0.863
-0.81,-0.2,1.963,-2.027,-1.015,1.509,0.17,-0.896,-0.728,0.693
-1.168,-0.869,2.488,-1.089,-0.921,1.567,0.07,-0.703,-1.441,0.501
-1.415,0.181,2.175,-0.471,-1.114,1.271,0.769,0.276,-1.525,0.521
-2.722,-0.667,2.36,0.172,-0.739,0.288,0.804,1.229,-1.014,-0.588
-1.987,-1.261,3.018,1.543,0.15,-0.608,0.684,1.928,-0.137,-1.284
-1.052,-0.398,2.369,1.191,0.417,-1.031,0.708,2.412,0.73,-1.613
-1.278,-0.691,3.115,1.602,0.205,-0.774,0.435,3.198,1.672,-2.246
0.046,-1.572,3.339,1.412,0.389,-1.883,-0.317,2.955,1.894,-1.36
0.634,-1.606,3.346,1.785,0.605,-2.361,0.207,2.419,2.62,-0.94
-0.322,-0.706,3.334,2.137,1.551,-0.434,-0.437,1.851,1.895,-0.634
-0.605,-1.231,2.704,1.984,1.109,-0.387,-0.857,1.587,1.128,-0.607
-1.075,-1.37,2.035,2.383,1.515,-0.15,-0.884,0.866,0.641,-0.322
-1.935,-2.751,1.113,1.483,1.764,0.188,-0.479,0.475,-1.058,-0.913
-1.945,-1.88,0.877,0.913,2.133,0.795,-0.578,0.748,-2.249,-1.596
-1.488,-3.214,-0.233,0.69,2.098,0.304,0.215,1.543,-1.733,-1.817
-3.748,-3.07,0.104,-0.366,1.002,0.918,0.636,1.809,-1.667,-2.35
-3.202,-1.984,0.123,-1.763,1.232,0.381,1.105,2.215,-0.613,-1.955
-2.602,-2.685,-0.544,-1.188,0.174,0.78,1.452,2.444,0.79,-1.79
-2.526,-0.948,0.02,-1.399,0.579,0.309,1.937,2.385,1.74,-0.333
-1.783,-1.794,0.209,-1.543,0.12,-0.276,1.706,1.42,2.001,0.39
-1.313,-1.325,-0.625,-1.776,0.303,-0.09,0.476,1.102,1.399,0.528
-1.013,-0.541,-0.878,-1.528,-0.122,-0.436,-0.168,0.553,1.018,0.292
-1.376,-1.486,-0.548,-2.031,-1.978,-1.558,-1.147,-1.009,-0.271,-0.639
-1.598,-1.101,-1.667,-2.333,-2.266,-1.656,-2.579,-1.711,-1.435,-1.541
-0.955,-2.569,-2.183,-1.594,-2.547,-1.962,-3.193,-2.674,-2.376,-3.079
-1.223,-2.649,-2.126,-2.185,-3.433,-2.671,-2.935,-3.167,-3.466,-3.264
-2.965,-2.299,-2.077,-3.51,-2.673,-3.253,-2.861,-3.587,-3.07,-3.8
-4.133,-2.901,-2.486,-1.344,-2.637,-2.649,-2.716,-2.69,-3.19,-3.031
-2.06,-2.021,-1.576,-1.972,-1.455,-2.839,-2.489,-2.387,-1.851,-2.131
-3.044,-2.337,-1.799,-1.039,-1.535,-2.061,-0.857,-1.129,-0.223,-1.472
-1.368,-1.358,-0.276,-0.099,-0.476,-1.309,-0.26,-0.432,0.5,-1.055
-1.806,-1.069,0.219,1.084,0.63,0.911,-0.351,0.142,-0.024,-0.772
0.499,-0.441,2.188,1.705,-0.179,0.463,0.326,0.573,-0.112,-0.611
1.799,0.037,2.745,1.537,1.637,0.789,-0.001,0.934,0.175,-1.082
1.213,0.728,3.021,2.477,1.254,0.912,0.646,1.168,-0.321,-1.025
1.277,2.137,3.304,2.96,1.799,0.245,-0.067,1.085,-0.338,-1.151
1.113,2.269,3.343,3.395,1.115,-0.929,-0.177,1.125,-0.669,-0.872
1.845,2.029,2.4,2.259,0.323,-0.792,-0.888,0.644,-0.79,0.058
1.702,1.361,3.347,2.537,-0.132,-1.402,-1.434,1.215,0.001,0.177
2.23,0.893,3.63,1.703,-0.541,-1.097,-1.269,0.894,0.556,0.569
1.656,0.598,2.627,0.153,-0.841,-1.851,-0.192,1.777,1.518,0.68
2.473,1.081,2.223,0.257,-1.621,-1.039,0.484,2.172,1.968,0.281
2.077,1.787,2.335,-0.332,-1.907,-0.828,1.796,1.783,1.962,-0.237
1.902,2.57,1.35,-0.265,-1.304,0.086,2.528,1.777,1.675,-1.532
2.369,2.886,1.111,-0.012,-0.693,0.335,2.576,1.846,1.342,-1.528
1.676,3.423,0.891,0.563,-0.098,0.83,2.948,0.728,0.888,-1.131
2.829,3.703,0.768,1.403,0.526,1.535,2.668,0.347,-0.173,-0.393
1.38,3.131,1.321,0.296,1.786,1.986,1.982,-0.119,-0.641,0.463
1.943,3.401,-0.005,0.751,1.302,2.999,0.594,-0.183,-0.542,1.756
1.089,1.668,-0.232,0.774,2.115,3.016,0.582,-0.268,0.186,2.758
1.58,1.693,-0.759,1.429,1.176,2.902,-0.514,-0.262,0.617,2.939
1.13,0.734,-0.691,0.746,1.181,3.122,-1.105,-0.407,0.685,3.107
0.706,0.102,-0.882,1.269,1.533,2.521,-1.827,0.229,0.874,2.06
1.697,-0.918,-0.406,0.261,0.78,1.695,-1.889,0.73,0.9,1.003
1.382,-0.701,0.214,-0.45,0.269,0.843,-1.193,1.965,0.13,-0.284
1.794,-1.652,-0.263,-0.358,-0.055,-0.668,-0.723,1.98,-0.678,-0.951
1.114,-0.666,-0.03,0.308,-0.393,-1.131,0.764,2.274,-1.197,-1.206
0.257,-0.333,1.577,0.457,0.107,-1.949,1.448,1.291,-1.316,-1.601
1.612,-0.28,1.682,2.143,0.1,-1.125,1.71,0.847,-1.05,-0.526
1.631,-0.434,1.43,3.522,-0.25,-1.313,2.802,0.967,-0.679,-0.171
1.053,-0.377,2.366,2.528,0.417,-0.312,2.867,-0.183,0.538,0.236
1.64,-0.771,2.72,3.632,0.037,0.664,1.655,-0.465,1.548,-0.334
2.675,0.049,1.976,3.411,0.607,1.047,1.068,-0.263,2.815,-0.523
2.222,-1.048,2.796,2.028,-0.438,2.418,-0.769,0.133,2.741,-0.475
2.536,-1.593,2.547,0.966,-0.975,1.72,-0.482,0.489,2.542,-1.28
2.813,-1.494,2.674,-0.842,-1.024,1.029,-0.641,1.473,1.233,-1.225
2.149,-1.937,3.011,-1.714,-0.058,0.703,-0.971,1.597,0.656,-1.506
2.61,-1.783,3.539,-1.838,0.048,0.829,-0.538,2.465,-0.461,-0.781
1.694,-1.64,3.216,-1.264,0.571,-0.012,-0.228,2.856,-1.135,-0.336
0.912,-0.825,3.736,-2.591,0.917,0.049,0.711,3.407,-1.164,0.626
1.374,-1.064,3.823,-1.821,3.468,-0.338,1.473,2.597,-0.365,0.63
0.326,-0.835,3.913,-2.244,3.105,-0.676,1.468,2.973,0.568,0.236
2.424,-0.343,3.424,-1.839,4.165,-0.326,2.497,3.096,1.84,-0.121
2.516,-0.03,3.142,-1.551,4.05,-0.422,3.753,2.31,2.398,-1.025
2.276,2.088,2.518,-0.47,3.637,0.382,3.011,2.662,3.323,-1.406
2.246,1.992,2.734,0.97,4.052,-0.552,3.415,2.118,3.813,-2.052
2.263,2.444,2.201,1.088,3.219,-0.004,2.922,2.442,3.382,-1.166
1.601,2.996,2.292,2.491,2.807,0.557,1.277,3.047,2.731,-0.113
1.702,1.695,1.811,1.872,2.064,1.218,1.536,4.076,1.044,0.799
0.368,1.095,3.46,2.724,1.232,1.879,0.989,4.65,-0.031,2.014
0.698,1.487,2.214,2.303,-0.176,2.737,0.587,4.367,-0.557,2.02
0.492,0.641,2.996,3.669,-0.481,3.273,0.526,4.063,-0.861,2.266
-0.533,1.085,2.122,3.201,-0.202,3.267,0.643,3.31,0.173,1.767
-0.831,0.244,1.599,3.154,-1.249,3.123,0.609,2.155,0.433,1.627
-1.441,0.625,1.778,2.429,-0.555,2.842,0.297,1.047,1.844,0.813
0.247,1.733,1.653,2.705,-0.619,2.31,1.483,0.084,1.994,0.338
-0.67,1.916,0.115,2.752,-0.525,0.68,1.065,-0.697,2.354,0.632
-0.525,3.059,0.274,3.157,0.105,0.896,1.199,-1.049,1.731,0.816
-0.577,2.306,0.581,2.843,0.958,0.284,0.392,-0.511,0.817,1.945
-0.827,2.207,1.064,2.16,0.958,0.314,1.084,-0.049,0.254,2.428
-0.785,2.171,0.186,1.839,2.108,-0.211,0.561,0.752,-0.846,1.924
-1.876,3.763,0.567,0.634,1.788,1.048,0.526,2.383,-1.17,1.602
-2.83,2.545,1.089,-0.389,2.309,0.944,-0.384,2.827,-1.437,1.111
-3.285,1.286,1.892,-0.217,1.152,1.032,-1.296,3.351,-1.301,0.406
-2.956,0.912,1.976,-1.568,1.278,0.706,-1.366,3.143,-0.333,-0.469
-2.99,0.214,2.66,-1.075,0.641,0.139,-1.059,3.023,0.585,-0.99
-2.207,0.296,2.486,-1.309,0.572,0.69,-1.424,1.868,1.653,-1.211
-0.76,0.665,2.205,-1.591,0.72,0.525,-0.903,1.331,1.366,0.398
-1.446,0.163,2.502,-1.806,-0.133,0.795,-0.716,0.5,1.281,0.423
-1.409,-0.235,1.828,-1.955,-0.937,1.73,-0.239,-0.032,0.579,0.965
-1.45,0.666,1.368,-1.255,-1.408,2.041,0.398,-0.615,0.118,1.759
-1.998,-0.652,1.593,-0.975,-1.616,1.886,0.474,-0.613,-0.659,1.518
-2.087,-0.242,1.184,-0.305,-0.709,1.441,0.463,0.021,-0.757,1.532
-1.947,0.002,1.59,0.052,-1.731,1.495,0.262,0.148,-0.835,0.418
-1.742,-0.91,2.434,1.415,-0.288,0.25,-0.047,1.324,-0.834,-0.846
-1.486,-0.908,2.208,1.199,-1.48,-0.885,0.23,1.978,0.855,-1.245
-0.415,-1.471,2.352,0.323,-0.596,-1.311,0.058,2.397,1.38,-1.497
-0.804,-1.263,3.114,1.093,0.827,-1.535,-0.456,1.69,2.011,-1.792
0.643,-1.874,3.224,1.303,1.402,-1.343,-1.263,1.593,2.263,-0.847
-0.836,-1.925,2.347,1.217,1.227,-1.828,-1.27,1.652,1.412,-0.802
0.832,-2.507,2.872,0.038,2.036,-0.858,-0.939,0.787,1.112,-0.358
-0.861,-1.798,1.911,0.661,2.132,-0.451,-1.74,0.604,-0.343,-0.38
-1.066,-2.4,1.771,0.416,1.777,-0.235,-1.26,0.897,-0.288,-1.39
-1.514,-2.452,0.306,-0.187,1.424,0.339,-0.514,1.208,-1.767,-1.85
-1.996,-2.593,-0.511,-0.723,0.971,0.292,0.171,1.382,-1.438,-2.302
-2.288,-2.608,0.078,-0.775,1.046,0.001,1.157,1.342,-1.886,-2.461
-2.795,-1.888,-0.386,-0.993,0.459,0.512,1.22,1.531,-0.332,-2.142
-1.774,-1.604,-0.346,-1.687,0.464,0.411,1.624,1.546,0.46,-0.877
-2.181,-2.502,-0.432,-0.882,0.506,0.839,1.433,1.654,1.404,-0.349
-0.996,-1.259,0.133,-1.07,-0.793,0.459,0.943,2.114,2.171,0.814
0.055,-0.929,-0.642,-2.554,-0.153,-0.025,0.11,0.571,1.267,0.733
-0.765,-1.433,0.132,-2.683,-1.114,0.619,-0.258,-0.097,1.076,0.292
-0.091,-0.861,-1.431,-2.279,-1.056,0.029,-1.216,-0.843,-0.195,-0.681
-0.479,-1.292,-1.159,-2.294,-2.61,-1.321,-1.876,-1.762,-1.274,-1.043
0.222,-1.861,-1.493,-2.006,-2.438,-2.216,-2.397,-2.594,-2.756,-2.43
-1.775,-1.678,-2.177,-2.057,-2.912,-2.577,-2.203,-3.11,-3.175,-2.743
-1.454,-2.172,-1.74,-2.003,-3.107,-3.019,-2.603,-3.045,-2.654,-3.077
-3.142,-1.908,-2.333,-2.01,-2.821,-3.067,-2.145,-3.163,-1.482,-2.523
-2.301,-2.111,-2.593,-2.094,-1.719,-2.841,-2.107,-1.965,-1.343,-2.477
-1.691,-1.495,-0.884,-0.754,-1.664,-2.093,-1.832,-1.554,0.105,-1.348
-0.346,-0.74,0.022,-0.237,-0.358,-1.928,-0.731,-0.916,0.129,-1.234
