AR1410B.PV,DR1103.PV,DR1105.PV,DR1106.PV,DR1107.PV,DR1108.PV,DR1110.PV,FI1113.PV,FI1424.PV,FI1902.PV,FIC_1121.PV,FIC_1122.MV,FIC_1122.PV,FIC_1127.MV,FIC_1127.PV,FI_1127.PV,FRC1102.MV,FRC1107.MV,FRC1113.MV,FRC1113.PV,FRC1424.PV,FRCA1110.MV,FRCA1112.MV,FRQ1623.PV,FRSA1101.PV,FT_1121.PV,FT_1122.PV,LRCA1101.MV,LRCA1101.PV,PDI_1109.PV,PDR1103.PV,PDR1106.PV,PDR1401.PV,PDRCA1109.PV,PDRSA1104.PV,PIC1101A.PV,PI_1132A.PV,PI_1132B.PV,PI_1134.PV,PI_1138A.PV,PI_1180.PV,PI_1182.PV,PR1102A.PV,PRA1102.PV,TI1105A.PV,TI1132.PV,TI1133.PV,TIA2872.PV,TIA2873.PV,TIA2874.PV,TIA2875.PV,TIA2876.PV,TIA2877.PV,TIC_1101.MV,TIC_1101.PV,TIC_1101.SV,TIC_1155.MV,TI_1142.PV,TI_1145.PV,TRC1118A.MV
86.55,57.6,4.1391,57.6,286.4925,357.9245,571.4,2.5998,4.5675,173.7585,343.02,72.2856,710.0,19.4536,599.94,599.94,9.9846,66.2249,76.7845,2.5998,4.5675,11.1296,15.7314,9.1108,173.754,343.02,710.0,71.1845,33.18,45.396,9.613,4.086,12.292,45.396,25.407,14.834,0.1775,0.1289,0.1315,0.129,0.2098,0.1315,0.1986,0.1248,537.08,287.35,374.0,84.57,85.1175,85.3125,82.2975,83.5275,81.9825,42.7844,517.38,520,20.4164,516.41,487.91,15.1464
86.85,57.6,3.8422,57.6,287.1225,357.9934,571.0,2.5998,4.5675,173.2455,343.02,72.2856,710.0,19.4538,599.94,599.94,9.9848,66.2248,76.7848,2.5998,4.5675,11.1296,15.7337,9.1102,173.236,343.02,710.0,71.207,33.18,45.378,9.614,4.088,12.293,45.378,25.385,14.8354,0.1775,0.1289,0.1316,0.129,0.2098,0.1315,0.1986,0.1248,537.08,287.25,373.9,84.585,85.11,85.335,82.3125,83.5125,81.945,42.7875,517.44,520,20.4168,516.38,487.91,15.1351
86.25,57.5625,3.9578,57.6,286.335,357.5457,571.35,2.5998,4.5675,173.3805,343.02,72.2856,710.0,19.4541,599.94,599.94,9.9849,66.2247,76.785,2.5998,4.5675,11.1297,15.7339,9.1102,173.376,343.02,710.0,71.2801,33.185,45.426,9.615,4.087,12.293,45.426,25.3685,14.8368,0.1774,0.1289,0.1316,0.129,0.2098,0.1315,0.1986,0.1248,537.12,287.2,373.8,84.5625,85.1175,85.35,82.3575,83.55,81.9225,42.7941,517.47,520,20.4172,516.38,487.88,15.1238
86.0,57.6375,4.5547,57.525,286.7175,357.7523,570.9,2.5998,4.5675,174.15,343.02,72.2856,710.0,19.4543,599.94,599.94,9.9851,66.2254,76.7853,2.5998,4.5675,11.1298,15.7342,9.1096,174.146,343.02,710.0,71.3032,33.185,45.474,9.615,4.082,12.293,45.474,25.3685,14.8382,0.1773,0.1288,0.1315,0.129,0.2098,0.1315,0.1985,0.1248,537.16,287.1,373.7,84.5625,85.155,85.35,82.395,83.5275,81.975,42.8043,517.47,520,20.4176,516.38,487.88,15.1124
86.9,57.6,4.5547,57.6,287.055,357.6146,571.2,2.5998,4.57,174.3525,343.02,72.2856,710.0,19.4546,599.94,599.94,9.9853,66.2255,76.7855,2.5998,4.57,11.1299,15.7344,9.1096,174.356,343.02,710.0,71.3263,33.185,45.474,9.615,4.077,12.295,45.474,25.3795,14.8396,0.1773,0.1288,0.1315,0.1289,0.2098,0.1315,0.1985,0.1248,537.16,287.0,373.6,84.5925,85.17,85.32,82.3575,83.55,81.99,42.8145,517.47,520,20.418,516.38,487.88,15.1011
86.7,57.5625,4.6156,57.5625,286.2675,357.8901,570.55,2.6004,4.57,174.096,343.02,72.2856,710.0,19.4548,599.94,599.94,9.9854,66.2257,76.7835,2.6004,4.57,11.13,15.7347,9.1102,174.09,343.02,710.0,71.3494,33.185,45.45,9.615,4.08,12.295,45.45,25.396,14.8409,0.1775,0.1288,0.1315,0.1289,0.2098,0.1315,0.1986,0.1248,537.16,286.95,373.5,84.555,85.1625,85.32,82.395,83.5725,81.9825,42.8247,517.47,520,20.4185,516.35,487.88,15.0898
86.325,57.5625,4.5344,57.6,287.1675,357.7179,570.5,2.6002,4.57,174.0555,343.02,72.2856,710.0,19.4551,599.94,599.94,9.9848,66.2251,76.7838,2.6002,4.57,11.13,15.7349,9.1108,174.048,343.02,710.0,71.3726,33.185,45.42,9.615,4.089,12.295,45.42,25.396,14.8423,0.1776,0.1289,0.1315,0.129,0.2098,0.1315,0.1986,0.1248,537.16,286.85,373.4,84.57,85.1925,85.3425,82.35,83.55,81.96,42.835,517.47,520,20.4189,516.35,487.85,15.0784
86.35,57.5625,4.5391,57.6,286.515,357.8557,571.05,2.6002,4.5675,174.0285,343.02,72.2856,710.0,19.4553,599.94,599.94,9.9848,66.225,76.7835,2.6002,4.5675,11.1301,15.7352,9.1113,174.02,343.02,710.0,71.3957,33.185,45.39,9.615,4.097,12.295,45.39,25.385,14.8437,0.1776,0.1289,0.1315,0.129,0.2099,0.1315,0.1986,0.1248,537.16,286.8,373.3,84.5775,85.1625,85.365,82.365,83.58,81.96,42.8452,517.47,520,20.4193,516.35,487.85,15.0671
86.325,57.5625,4.3797,57.525,286.605,357.408,570.65,2.5998,4.5675,173.8935,343.02,72.2856,710.0,19.4556,599.94,599.94,9.9847,66.225,76.7848,2.5998,4.5675,11.1302,15.7354,9.1102,173.894,343.02,710.0,71.4188,33.185,45.36,9.616,4.1,12.296,45.36,25.3685,14.8451,0.1776,0.1289,0.1316,0.129,0.2099,0.1315,0.1987,0.1248,537.16,286.7,373.2,84.63,85.1775,85.335,82.3425,83.5425,81.96,42.8517,517.5,520,20.4197,516.35,487.85,15.0558
86.375,57.525,4.6062,57.525,286.2675,357.6146,570.75,2.5996,4.5675,173.7855,343.02,72.2856,710.0,19.4543,600.06,600.06,9.9853,66.2249,76.7858,2.5996,4.5675,11.1265,15.7357,9.1102,173.782,343.02,710.0,71.4419,33.185,45.342,9.616,4.099,12.297,45.342,25.352,14.8465,0.1776,0.1289,0.1316,0.129,0.2099,0.1315,0.1987,0.1248,537.2,286.65,373.1,84.675,85.2225,85.32,82.3875,83.5575,81.9975,42.8618,517.5,520,20.4201,516.32,487.85,15.0444
86.5,57.5625,3.9469,57.6,286.3575,358.0279,570.65,2.5996,4.5675,173.0295,343.02,72.2856,710.0,19.4541,600.06,600.06,9.9855,66.2248,76.7863,2.5996,4.5675,11.1253,15.7329,9.1102,173.026,343.02,710.0,71.4651,33.185,45.336,9.617,4.096,12.297,45.336,25.3355,14.8479,0.1776,0.1289,0.1316,0.129,0.2098,0.1315,0.1987,0.1248,537.2,286.55,373.0,84.645,85.17,85.305,82.335,83.5125,81.96,42.8606,517.59,520,20.4205,516.32,487.85,15.0331
86.975,57.6,4.5641,57.5625,286.965,357.9245,571.0,2.5998,4.57,174.1095,343.02,72.2856,710.0,19.4523,600.18,600.18,9.9849,66.2254,76.786,2.5998,4.57,11.1242,15.7322,9.1102,174.104,343.02,710.0,71.4882,33.185,45.702,9.617,4.092,12.298,45.702,25.3245,14.8407,0.1772,0.1288,0.1315,0.1289,0.2096,0.1314,0.1983,0.1247,537.28,286.5,372.9,84.6375,85.1175,85.29,82.335,83.5275,81.96,42.8666,517.62,520,20.4209,516.32,487.82,15.0218
86.45,57.5625,4.5641,57.6,286.8525,357.3735,571.35,2.6006,4.575,174.0825,343.05,72.285,710.08,19.4523,600.12,600.12,9.9841,66.2249,76.7833,2.6006,4.575,11.1268,15.7314,9.1113,174.076,343.05,710.08,71.5113,33.185,45.954,9.613,4.076,12.298,45.954,25.4235,14.8418,0.177,0.1286,0.1314,0.1288,0.2094,0.1314,0.1981,0.1246,537.32,286.4,372.8,84.675,85.155,85.305,82.29,83.49,81.9525,42.8649,517.71,520,20.4214,516.32,487.82,15.0104
86.55,57.5625,3.8781,57.5625,286.4925,357.4768,570.85,2.6008,4.5775,174.258,343.08,72.2842,710.16,19.4503,600.24,600.24,9.9838,66.2248,76.7818,2.6008,4.5775,11.1268,15.7337,9.1118,174.258,343.08,710.16,71.5344,33.185,46.158,9.607,4.07,12.298,46.158,25.561,14.8429,0.1771,0.1285,0.1312,0.1287,0.2091,0.1312,0.1979,0.1244,537.4,286.35,372.7,84.66,85.155,85.305,82.2975,83.5275,81.9825,42.8667,517.77,520,20.4218,516.32,487.82,14.9991
86.85,57.6,4.7609,57.6,287.01,357.9245,570.7,2.601,4.58,174.339,343.11,72.2834,710.24,19.4493,600.24,600.24,9.9842,66.224,76.78,2.601,4.58,11.1307,15.7339,9.1124,174.342,343.11,710.24,71.5576,33.185,46.314,9.602,4.09,12.297,46.314,25.6985,14.844,0.1775,0.1285,0.1311,0.1285,0.209,0.1311,0.1977,0.1243,537.48,286.25,372.6,84.6675,85.1325,85.335,82.245,83.5425,81.975,42.8644,517.86,520,20.4222,516.29,487.82,14.9878
86.25,57.5625,4.1797,57.6,286.8975,358.0967,571.35,2.6006,4.5825,174.1095,343.11,72.2842,710.08,19.4476,600.3,600.3,9.9841,66.2244,76.7803,2.6006,4.5825,11.1282,15.7342,9.1118,174.104,343.11,710.08,71.5807,33.185,46.41,9.596,4.124,12.298,46.41,25.8085,14.8537,0.1779,0.1284,0.1311,0.1285,0.2089,0.131,0.1976,0.1243,537.6,286.2,372.5,84.6375,85.1325,85.2975,82.2075,83.505,81.96,42.858,517.98,520,20.4226,516.29,487.82,14.9764
86.9,57.6,4.1797,57.5625,286.3575,357.2702,570.75,2.6008,4.585,173.367,343.14,72.2835,710.16,19.4463,600.3,600.3,9.984,66.2235,76.7788,2.6008,4.585,11.1283,15.7344,9.1118,173.362,343.14,710.16,71.6544,33.19,46.47,9.592,4.159,12.298,46.47,25.8855,14.8551,0.1781,0.1284,0.131,0.1284,0.2087,0.131,0.1975,0.1242,537.72,286.1,372.4,84.6225,85.17,85.335,82.2675,83.5125,81.99,42.8436,518.16,520,20.423,516.29,487.79,14.9651
86.55,57.6,4.625,57.525,287.01,358.0623,571.2,2.6008,4.585,173.8125,343.14,72.2832,710.16,19.4466,600.18,600.18,9.9832,66.2232,76.7778,2.6008,4.585,11.1246,15.7347,9.1124,173.81,343.14,710.16,71.6782,33.19,46.548,9.588,4.186,12.298,46.548,25.9405,14.8565,0.1783,0.1284,0.131,0.1284,0.2087,0.131,0.1975,0.1242,537.88,286.05,372.3,84.585,85.2075,85.32,82.2675,83.52,81.9525,42.836,518.28,520,20.4234,516.29,487.79,14.9538
86.85,57.525,4.625,57.6,287.1675,358.2345,571.25,2.601,4.5875,173.151,343.14,72.283,710.16,19.4451,600.24,600.24,9.9828,66.2229,76.776,2.601,4.5875,11.1272,15.7349,9.1124,173.152,343.14,710.16,71.7019,33.19,46.59,9.584,4.199,12.3,46.59,25.9845,14.8493,0.1783,0.1283,0.1309,0.1283,0.2086,0.1309,0.1974,0.1241,538.0,286.0,372.2,84.6075,85.17,85.275,82.2675,83.49,81.99,42.8242,518.43,520,20.4239,516.29,487.79,14.9424
86.15,57.6,4.0406,57.6,286.8975,357.8557,570.55,2.6006,4.5875,173.961,343.14,72.2827,710.16,19.4441,600.24,600.24,9.9825,66.2225,76.7763,2.6006,4.5875,11.1273,15.7352,9.1118,173.964,343.14,710.16,71.7763,33.195,46.644,9.581,4.206,12.302,46.644,26.023,14.8504,0.1783,0.1283,0.1309,0.1283,0.2086,0.1309,0.1974,0.1241,538.16,285.9,372.1,84.5925,85.1775,85.26,82.29,83.4525,81.975,42.8155,518.55,520,20.4243,516.29,487.79,14.9311
86.3,57.525,4.0406,57.5625,287.01,358.0279,570.75,2.6006,4.59,173.286,343.17,72.2819,710.24,19.4431,600.24,600.24,9.9822,66.2222,76.7755,2.6006,4.59,11.1311,15.7347,9.1118,173.292,343.17,710.24,71.8007,33.195,46.638,9.578,4.209,12.301,46.638,26.056,14.8515,0.1784,0.1282,0.1308,0.1283,0.2086,0.1308,0.1974,0.124,538.28,285.85,372.0,84.5925,85.1325,85.23,82.245,83.43,81.99,42.8063,518.67,520,20.4247,516.29,487.79,14.9198
86.5,57.5625,4.8359,57.5625,287.0325,358.2,570.4,2.6006,4.59,174.1635,343.17,72.2815,710.24,19.4421,600.24,600.24,9.9818,66.2219,76.7748,2.6006,4.59,11.1287,15.7354,9.1118,174.16,343.17,710.24,71.8757,33.2,46.644,9.576,4.212,12.3,46.644,26.0945,14.8526,0.1784,0.1282,0.1308,0.1283,0.2086,0.1308,0.1974,0.124,538.4,285.75,371.9,84.555,85.1625,85.2075,82.26,83.4,81.9975,42.8042,518.73,520,20.4251,516.29,487.79,14.9084
86.075,57.525,4.2188,57.525,286.7175,357.8557,570.75,2.6006,4.59,173.961,343.17,72.2811,710.24,19.4433,600.06,600.06,9.9815,66.2215,76.774,2.6006,4.59,11.1288,15.7327,9.1118,173.964,343.17,710.24,71.9007,33.2,46.578,9.574,4.215,12.301,46.578,26.1055,14.8537,0.1784,0.1282,0.1308,0.1283,0.2087,0.1308,0.1975,0.124,538.48,285.7,371.8,84.5775,85.2,85.2225,82.23,83.4525,82.035,42.8018,518.79,520,20.4255,516.29,487.79,14.8971
86.325,57.6,4.2188,57.5625,286.335,357.5113,571.2,2.6006,4.59,174.4605,343.17,72.2807,710.24,19.4438,600.0,600.0,9.9812,66.2212,76.7733,2.6006,4.59,11.1251,15.7349,9.1118,174.468,343.17,710.24,71.9257,33.2,46.482,9.574,4.218,12.301,46.482,26.111,14.8548,0.1784,0.1283,0.1309,0.1283,0.2089,0.1308,0.1975,0.124,538.52,285.6,371.75,84.555,85.2075,85.2375,82.2075,83.4975,81.99,42.8067,518.79,520,20.4259,516.29,487.79,14.8858
86.875,57.5625,4.375,57.6,287.055,357.3391,570.45,2.6,4.5875,174.123,343.14,72.281,710.16,19.4446,599.94,599.94,9.9816,66.2209,76.7748,2.6,4.5875,11.1277,15.7322,9.1113,174.132,343.14,710.16,72.0013,33.205,46.326,9.574,4.219,12.301,46.326,26.078,14.8559,0.1785,0.1283,0.1309,0.1283,0.209,0.1309,0.1977,0.1241,538.56,285.55,371.65,84.5475,85.23,85.29,82.2075,83.505,82.0125,42.8116,518.79,520,20.4264,516.29,487.79,14.8744
86.575,57.5625,3.9953,57.6,286.3575,357.6146,570.8,2.5998,4.585,173.2725,343.14,72.2807,710.16,19.4456,599.88,599.88,9.9815,66.2205,76.7755,2.5998,4.585,11.1278,15.7344,9.1108,173.264,343.14,710.16,72.0269,33.205,46.152,9.576,4.219,12.301,46.152,26.034,14.8571,0.1785,0.1284,0.131,0.1284,0.209,0.131,0.1979,0.1242,538.56,285.5,371.55,84.5325,85.23,85.32,82.2525,83.4825,81.9675,42.809,518.85,520,20.4268,516.29,487.79,14.8631
86.375,57.6,4.4734,57.5625,286.8975,357.408,570.5,2.5996,4.5825,173.5155,343.11,72.2811,710.08,19.4461,599.88,599.88,9.9814,66.2209,76.7765,2.5996,4.5825,11.1279,15.7347,9.1108,173.516,343.11,710.08,72.0526,33.205,46.026,9.578,4.212,12.301,46.026,25.9515,14.8582,0.1784,0.1285,0.1311,0.1285,0.2092,0.131,0.198,0.1243,538.6,285.4,371.45,84.5325,85.26,85.3425,82.2975,83.4975,81.9675,42.8136,518.85,520,20.4272,516.29,487.79,14.8518
86.025,57.5625,4.4734,57.5625,286.8075,357.8212,571.2,2.5996,4.58,174.042,343.11,72.281,710.08,19.4473,599.82,599.82,9.9813,66.2209,76.777,2.5996,4.58,11.1279,15.7349,9.1108,174.048,343.11,710.08,72.0782,33.205,45.888,9.581,4.197,12.303,45.888,25.8635,14.8593,0.1782,0.1285,0.1311,0.1285,0.2094,0.1311,0.1981,0.1243,538.6,285.35,371.35,84.4875,85.2225,85.35,82.3275,83.5125,81.975,42.8258,518.79,520,20.4276,516.29,487.79,14.8404
86.15,57.525,4.6844,57.6,287.1225,357.5113,571.35,2.5998,4.5775,173.799,343.08,72.2815,710.0,19.4473,599.88,599.88,9.9813,66.2208,76.7768,2.5998,4.5775,11.128,15.7352,9.1108,173.796,343.08,710.0,72.1038,33.205,45.714,9.585,4.177,12.303,45.714,25.7865,14.8604,0.1781,0.1286,0.1312,0.1286,0.2095,0.1312,0.1983,0.1244,538.56,285.25,371.25,84.5475,85.17,85.365,82.29,83.4675,81.945,42.8344,518.76,520,20.428,516.29,487.79,14.8291
86.35,57.6,4.6469,57.525,287.1675,357.4768,571.25,2.5998,4.575,174.312,343.08,72.2815,710.0,19.4486,599.82,599.82,9.9819,66.2207,76.777,2.5998,4.575,11.1281,15.7354,9.1102,174.314,343.08,710.0,72.1295,33.205,45.546,9.59,4.161,12.303,45.546,25.704,14.8615,0.178,0.1287,0.1313,0.1287,0.2098,0.1313,0.1985,0.1245,538.48,285.2,371.15,84.555,85.1325,85.3275,82.275,83.43,81.9825,42.8545,518.64,520,20.4284,516.29,487.79,14.8178
86.9,57.6,3.8687,57.6,286.335,357.9245,570.6,2.5996,4.5725,174.177,343.05,72.2821,709.92,19.4501,599.76,599.76,9.9821,66.2206,76.778,2.5996,4.5725,11.1282,15.7357,9.1096,174.188,343.05,709.92,72.1551,33.205,45.336,9.594,4.147,12.303,45.336,25.605,14.8626,0.1779,0.1288,0.1314,0.1288,0.21,0.1314,0.1987,0.1246,538.4,285.1,371.05,84.5775,85.14,85.32,82.26,83.4525,81.9375,42.8712,518.55,520,20.4288,516.29,487.79,14.8064
86.2,57.525,4.7781,57.525,286.8975,357.8557,571.1,2.5992,4.57,174.1095,343.02,72.2829,709.84,19.4526,599.64,599.64,9.9823,66.2213,76.78,2.5992,4.57,11.1282,15.7329,9.1091,174.104,343.02,709.84,72.1807,33.205,45.054,9.6,4.134,12.304,45.054,25.5005,14.8637,0.1779,0.1289,0.1315,0.129,0.2102,0.1315,0.199,0.1248,538.28,285.05,370.95,84.5775,85.17,85.35,82.23,83.445,81.9225,42.8959,518.4,520,20.4293,516.29,487.79,14.7951
86.4,57.525,4.7781,57.5625,286.56,358.2,571.25,2.599,4.565,173.4075,342.99,72.2837,709.76,19.4556,599.52,599.52,9.9832,66.2214,76.7818,2.599,4.565,11.1283,15.7322,9.1086,173.404,342.99,709.76,72.2063,33.205,44.748,9.607,4.123,12.304,44.748,25.3575,14.8648,0.1779,0.129,0.1317,0.1291,0.2105,0.1317,0.1993,0.1249,538.16,285.0,370.85,84.585,85.1175,85.335,82.275,83.4975,81.9075,42.9136,518.31,520,20.4297,516.29,487.79,14.7838
86.675,57.5625,3.9203,57.6,286.605,358.1656,570.45,2.599,4.565,173.961,342.99,72.2841,709.76,19.4546,599.76,599.76,9.9828,66.2216,76.783,2.599,4.565,11.1284,15.7314,9.1086,173.95,342.99,709.76,72.1814,33.2,44.97,9.615,4.11,12.304,44.97,25.198,14.8659,0.1774,0.129,0.1317,0.1292,0.2103,0.1317,0.1991,0.1249,538.04,284.9,370.8,84.57,85.095,85.35,82.275,83.4675,81.9075,42.9317,518.22,520,20.4301,516.29,487.79,14.7724
86.675,57.525,4.3844,57.6,286.965,357.5801,571.25,2.5996,4.565,173.799,342.99,72.2845,709.76,19.4548,599.82,599.82,9.983,66.2218,76.782,2.5996,4.565,11.1285,15.7337,9.1091,173.796,342.99,709.76,72.2064,33.2,45.06,9.617,4.07,12.305,45.06,25.1815,14.8671,0.1769,0.1289,0.1317,0.1291,0.2102,0.1317,0.199,0.1249,537.92,284.85,370.7,84.5775,85.0725,85.3275,82.32,83.4525,81.96,42.9464,518.16,520,20.4305,516.26,487.79,14.7611
86.175,57.6,4.0234,57.6,286.4475,357.6835,571.4,2.5996,4.565,174.069,342.99,72.2849,709.76,19.4533,600.0,600.0,9.9832,66.2219,76.7825,2.5996,4.565,11.1286,15.7339,9.1096,174.076,342.99,709.76,72.1807,33.195,45.114,9.618,4.033,12.305,45.114,25.2145,14.8682,0.1768,0.1289,0.1317,0.1291,0.2102,0.1316,0.1989,0.1249,537.88,284.75,370.6,84.5325,85.0575,85.335,82.3125,83.4225,81.9375,42.9651,518.07,520,20.4309,516.26,487.79,14.7498
86.1,57.6,4.6031,57.5625,287.19,357.3735,570.95,2.5996,4.565,174.1365,342.99,72.2846,709.84,19.4556,599.82,599.82,9.9833,66.2221,76.783,2.5996,4.565,11.1286,15.7342,9.1096,174.146,342.99,709.84,72.2051,33.195,45.102,9.618,4.028,12.306,45.102,25.2365,14.8693,0.1771,0.1289,0.1316,0.1291,0.2102,0.1316,0.1989,0.1249,537.8,284.7,370.5,84.5025,85.095,85.3425,82.32,83.415,81.9075,42.9804,518.01,520,20.4313,516.26,487.79,14.7384
86.75,57.6,3.9656,57.525,286.4925,357.9934,570.9,2.5996,4.565,174.204,342.99,72.2855,709.76,19.4571,599.76,599.76,9.9835,66.2223,76.7835,2.5996,4.565,11.1287,15.7344,9.1091,174.216,342.99,709.76,72.1788,33.19,45.03,9.619,4.049,12.306,45.03,25.2475,14.8704,0.1775,0.129,0.1317,0.1291,0.2103,0.1316,0.199,0.1249,537.72,284.6,370.4,84.5325,85.0575,85.38,82.2825,83.4375,81.9525,42.996,517.95,520,20.4318,516.26,487.76,14.7271
86.225,57.5625,4.4891,57.6,286.4475,357.408,571.35,2.5994,4.565,173.9205,342.99,72.2859,709.76,19.4581,599.76,599.76,9.9844,66.2224,76.7848,2.5994,4.565,11.1288,15.7347,9.1091,173.908,342.99,709.76,72.2026,33.19,44.91,9.621,4.078,12.307,44.91,25.2255,14.8715,0.1778,0.129,0.1317,0.1292,0.2104,0.1317,0.1991,0.1249,537.68,284.55,370.3,84.495,85.02,85.38,82.275,83.4,81.9675,43.008,517.92,520,20.4322,516.26,487.76,14.7158
86.55,57.5625,4.4891,57.5625,286.335,357.4424,570.55,2.5994,4.5625,173.5695,342.99,72.2862,709.76,19.4576,599.88,599.88,9.9848,66.2226,76.7855,2.5994,4.5625,11.1289,15.7349,9.1086,173.558,342.99,709.76,72.2263,33.19,44.808,9.624,4.099,12.307,44.808,25.176,14.8726,0.1779,0.1291,0.1318,0.1292,0.2104,0.1318,0.1992,0.125,537.6,284.5,370.2,84.51,85.0575,85.3575,82.2975,83.4225,81.96,43.0202,517.89,520,20.4326,516.26,487.76,14.7044
86.175,57.6,4.0141,57.6,287.055,357.408,570.6,2.5994,4.5625,173.934,342.99,72.2854,709.92,19.4573,599.94,599.94,9.9845,66.2228,76.7863,2.5994,4.5625,11.1289,15.7352,9.1091,173.936,342.99,709.92,72.1995,33.185,45.012,9.627,4.104,12.308,45.012,25.11,14.8737,0.1776,0.1291,0.1318,0.1292,0.2103,0.1318,0.199,0.125,537.6,284.4,370.1,84.495,85.065,85.4025,82.305,83.4675,82.005,43.0325,517.86,520,20.433,516.26,487.76,14.6931
86.925,57.525,4.0141,57.5625,287.1,358.0967,571.0,2.5994,4.565,173.556,342.99,72.2855,709.92,19.4576,599.94,599.94,9.9847,66.2229,76.787,2.5994,4.565,11.129,15.7354,9.1091,173.558,342.99,709.92,72.2226,33.185,45.126,9.626,4.084,12.308,45.126,25.1375,14.8748,0.1773,0.129,0.1317,0.1292,0.2102,0.1317,0.1989,0.1249,537.56,284.35,370.0,84.495,85.1025,85.4325,82.305,83.4975,82.0125,43.0411,517.86,520,20.4334,516.23,487.76,14.6818
86.425,57.5625,4.2391,57.525,286.4925,357.3391,570.9,2.6,4.565,174.285,342.99,72.2856,709.92,19.4571,600.0,600.0,9.9848,66.2231,76.7855,2.6,4.565,11.1291,15.7357,9.1096,174.286,342.99,709.92,72.2457,33.185,45.24,9.625,4.064,12.309,45.24,25.187,14.8759,0.1772,0.1289,0.1317,0.1291,0.2101,0.1316,0.1988,0.1249,537.6,284.25,369.95,84.5325,85.1325,85.4625,82.3125,83.52,82.005,43.0498,517.86,520,20.4338,516.23,487.76,14.6704
86.625,57.6,4.0469,57.6,286.2225,357.5113,570.7,2.6002,4.5675,173.7315,343.02,72.2851,710.0,19.4563,600.06,600.06,9.985,66.2233,76.7848,2.6002,4.5675,11.1292,15.7329,9.1102,173.726,343.02,710.0,72.2182,33.18,45.318,9.623,4.064,12.309,45.318,25.242,14.877,0.1774,0.1289,0.1316,0.129,0.2099,0.1316,0.1987,0.1248,537.56,284.2,369.85,84.57,85.1625,85.425,82.35,83.505,81.9975,43.0509,517.92,520,20.4343,516.23,487.76,14.6591
86.775,57.5625,4.8359,57.5625,286.8525,358.0623,571.05,2.6002,4.5675,174.1095,343.02,72.2851,710.0,19.4561,600.06,600.06,9.9852,66.2234,76.7845,2.6002,4.5675,11.1293,15.7322,9.1102,174.118,343.02,710.0,72.2407,33.18,45.414,9.621,4.08,12.309,45.414,25.297,14.8782,0.1776,0.1289,0.1316,0.129,0.2099,0.1315,0.1986,0.1248,537.64,284.1,369.75,84.5925,85.17,85.4175,82.35,83.475,81.99,43.0555,517.95,520,20.4347,516.23,487.73,14.6478
86.95,57.6,4.0906,57.525,286.6275,357.7523,571.4,2.6004,4.57,173.772,343.02,72.2851,710.0,19.4551,600.12,600.12,9.9853,66.2236,76.7835,2.6004,4.57,11.1293,15.7314,9.1108,173.768,343.02,710.0,72.2632,33.18,45.486,9.619,4.102,12.31,45.486,25.341,14.8793,0.1778,0.1288,0.1315,0.1289,0.2098,0.1315,0.1986,0.1247,537.64,284.05,369.65,84.6225,85.1925,85.4325,82.3725,83.4375,81.99,43.0563,518.01,520,20.4351,516.23,487.73,14.6364
86.7,57.5625,4.0906,57.6375,287.145,357.8901,570.9,2.5998,4.57,174.096,343.05,72.2851,710.0,19.4546,600.12,600.12,9.9848,66.2238,76.7853,2.5998,4.57,11.1294,15.7337,9.1102,174.09,343.05,710.0,72.2351,33.175,45.552,9.617,4.121,12.31,45.552,25.385,14.8804,0.178,0.1288,0.1315,0.1289,0.2098,0.1314,0.1985,0.1247,537.72,284.0,369.55,84.615,85.185,85.4025,82.3875,83.445,81.9675,43.0606,518.04,520,20.4355,516.23,487.73,14.6251
86.85,57.6,4.2047,57.5625,286.4925,357.649,570.5,2.6,4.5725,173.421,343.05,72.2845,710.08,19.4541,600.12,600.12,9.9847,66.224,76.7848,2.6,4.5725,11.1295,15.7339,9.1102,173.432,343.05,710.08,72.257,33.175,45.594,9.615,4.135,12.311,45.594,25.418,14.8815,0.1781,0.1288,0.1315,0.1289,0.2097,0.1314,0.1984,0.1247,537.76,283.9,369.45,84.63,85.14,85.35,82.425,83.4075,81.9975,43.0572,518.13,520,20.4359,516.23,487.73,14.6138
86.6,57.525,4.1828,57.6,286.9875,357.5113,570.5,2.6,4.5725,174.015,343.05,72.2844,710.08,19.4528,600.18,600.18,9.9846,66.2241,76.7848,2.6,4.5725,11.1296,15.7342,9.1102,174.02,343.05,710.08,72.2788,33.175,45.654,9.614,4.145,12.311,45.654,25.4455,14.8826,0.1781,0.1288,0.1314,0.1288,0.2097,0.1314,0.1984,0.1247,537.84,283.85,369.35,84.6,85.1775,85.38,82.365,83.4075,82.02,43.0573,518.19,520,20.4363,516.2,487.73,14.6024
86.675,57.525,4.7906,57.5625,286.92,357.3735,570.9,2.6006,4.5725,174.285,343.05,72.2842,710.08,19.4543,600.0,600.0,9.9853,66.2243,76.7825,2.6006,4.5725,11.1297,15.7344,9.1108,174.286,343.05,710.08,72.3007,33.175,45.672,9.612,4.15,12.312,45.672,25.4675,14.8837,0.1782,0.1288,0.1314,0.1288,0.2097,0.1314,0.1984,0.1246,537.92,283.75,369.25,84.5925,85.2,85.3575,82.35,83.3775,81.9825,43.0608,518.22,520,20.4367,516.2,487.73,14.5911
