x0,x1,x2,x3,x4,x5,x6,x7
-0.338,-0.012,1.014,0.313,1.322,-0.968,-0.881,0.259
0.826,-0.772,0.593,0.838,-0.076,-1.065,0.663,-0.877
-0.798,-1.348,0.232,2.197,0.57,1.323,-0.671,0.112
-0.799,-0.448,0.41,0.309,-2.18,1.415,-1.438,-0.432
-0.273,-1.111,-1.189,-0.131,0.029,0.532,-0.098,0.785
0.736,0.087,-0.285,0.302,-3.418,-0.295,-0.314,0.495
0.312,1.084,-0.604,1.055,0.427,0.93,0.56,-0.442
-0.407,-1.293,1.806,-0.746,-1.475,-0.235,1.876,1.534
0.576,-0.476,-0.224,-0.391,-0.566,1.379,0.74,-1.276
-0.466,0.633,1.687,0.141,-1.399,-1.634,-0.288,-1.123
-0.808,0.291,-1.319,1.151,0.971,1.256,-0.02,-0.176
1.642,-0.958,0.65,0.951,-1.19,-1.837,1.0,-0.451
0.314,-0.736,0.014,0.927,0.75,-0.7,-0.907,0.302
0.309,-1.948,-0.473,0.833,-1.33,-1.832,1.207,-0.651
-1.801,-1.01,0.39,0.517,-0.598,1.27,1.795,-0.357
0.471,0.198,0.474,-0.285,0.394,-0.07,0.186,-1.004
-0.967,1.265,0.891,-0.633,-0.878,-0.218,0.095,-1.083
0.332,-0.373,-0.871,-1.526,0.789,0.562,-0.76,-0.993
0.03,1.335,-1.362,-0.28,0.545,1.513,-0.951,-0.543
1.98,-0.802,-0.841,0.375,1.113,-1.079,0.031,1.465
-1.77,-0.93,0.719,0.715,0.4,-0.349,-0.127,0.395
0.1,-0.707,-1.362,0.286,-0.101,0.856,-1.192,0.494
0.61,-0.531,-0.48,-0.744,0.359,1.512,-1.428,0.394
-0.44,-1.309,0.685,0.136,1.089,1.272,1.655,-0.198
-0.937,0.518,-0.005,-0.218,-0.51,-0.188,-1.689,-0.057
-0.918,0.211,1.328,-0.318,0.755,0.141,-1.437,1.426
-1.189,0.145,-0.71,0.16,0.256,0.563,-1.941,0.108
-1.487,0.332,0.688,0.575,-0.735,-1.135,1.239,1.595
-0.659,0.006,0.29,-0.689,1.911,-0.389,0.922,1.373
0.72,1.617,0.868,-0.368,1.118,-0.041,0.211,-0.378
0.326,0.67,-0.906,0.507,0.03,-2.338,0.663,0.285
0.048,-0.169,0.41,-1.638,1.463,-2.262,-0.631,-0.78
1.271,-0.042,-1.624,-0.515,1.18,-0.49,-0.319,0.734
-0.67,-0.795,0.353,-1.795,0.728,-1.11,-1.72,0.604
0.015,0.388,-0.789,-0.393,1.169,-0.971,0.383,0.524
0.712,0.474,0.687,-0.912,0.877,-0.812,-0.968,-0.342
-0.574,-0.724,-0.99,-0.467,0.16,-0.067,1.512,-0.512
1.093,0.747,0.193,-1.495,0.024,0.09,-0.903,-0.059
1.377,0.56,-1.185,-0.647,-1.103,-0.9,-0.004,-0.726
0.609,0.198,-1.565,-0.35,1.124,0.771,-2.519,-0.299
0.37,-0.723,-0.083,-1.641,-0.202,1.28,-0.434,0.191
-0.671,-0.953,-0.105,0.044,-0.619,-0.531,-0.656,0.747
1.199,0.059,-1.023,0.288,-0.425,0.604,0.804,-0.179
0.747,1.302,-1.009,-0.98,-0.996,-0.082,-0.96,0.273
1.575,0.308,0.077,-1.024,-0.6,0.775,0.266,1.399
1.046,-0.57,-2.566,-0.334,-1.22,-0.158,0.169,0.494
-1.349,-0.496,-0.765,0.907,0.599,-0.291,0.521,1.41
-1.525,0.779,-0.653,0.171,0.126,-1.4,-0.217,0.6
-1.914,0.911,0.724,-0.549,-0.024,2.023,0.722,-1.489
-1.094,1.706,-0.159,0.202,-1.14,1.447,0.739,0.487
-0.106,-0.591,-0.552,-0.437,0.546,-1.078,0.784,-0.614
-0.633,-1.018,1.135,0.175,-0.024,-0.005,0.519,-1.309
0.48,-0.092,-0.132,-1.419,1.609,0.009,2.319,-0.119
-0.616,-2.142,1.746,-0.888,-0.156,-1.008,0.262,-0.099
0.846,0.657,-0.55,0.731,-1.669,-0.387,0.144,-0.791
0.222,0.48,-1.93,-0.662,-0.127,0.05,-0.432,-1.183
2.389,-0.596,0.16,0.082,0.235,0.329,-0.057,-1.124
1.876,1.887,-0.202,0.089,0.849,0.397,1.861,-0.747
0.449,-0.144,0.162,-1.275,0.019,-0.072,0.324,0.059
-0.361,-0.268,-0.549,1.771,0.323,1.299,0.918,0.337
1.193,0.529,1.376,0.82,0.129,0.2,-0.631,0.711
-0.811,1.558,-0.893,-0.379,0.09,1.895,-0.204,0.874
0.806,0.822,-0.018,-2.19,-0.864,0.274,0.745,1.077
0.621,0.964,-1.639,-1.975,1.476,-0.288,1.199,-2.312
-0.793,-0.309,-0.755,-0.843,-0.443,-0.936,1.068,-0.022
-0.527,0.4,-1.887,-0.666,0.519,-0.977,-0.343,-1.351
-0.918,1.03,-0.093,-0.099,-1.117,-1.055,0.523,0.443
-0.278,-2.636,-1.273,-0.1,1.533,-0.172,0.881,1.487
0.499,-0.66,1.013,0.489,-0.568,-0.614,-0.02,-0.446
0.718,-0.205,0.544,-0.22,1.119,0.614,-1.594,-1.424
0.839,0.268,-0.253,-0.266,-0.256,1.266,-0.379,1.446
0.28,-0.63,0.505,-1.586,0.561,0.303,-0.017,0.309
-0.278,0.558,-0.183,-2.506,-1.207,0.108,2.209,-0.705
-0.358,1.664,-0.52,-2.498,0.729,-0.446,-0.442,0.27
-0.149,-0.002,-0.638,-0.456,0.962,-1.95,1.646,-0.874
0.581,-0.885,-1.184,0.676,0.513,-2.179,-2.055,0.284
1.293,-0.96,0.44,0.308,0.555,-0.843,-0.132,0.729
-0.019,-0.288,-0.827,1.384,0.368,0.62,-1.303,0.086
-1.175,-0.123,-0.351,0.21,0.361,-0.298,0.053,0.3
-0.322,2.735,-0.998,-1.767,-0.552,-0.396,1.289,1.828
0.518,2.762,0.595,-1.545,-0.945,0.532,0.93,0.229
0.281,-0.235,-0.269,-0.879,0.601,-1.733,1.294,-0.734
0.719,1.004,-0.464,-2.345,1.844,-1.762,1.848,-1.216
0.709,0.109,1.813,-1.021,2.516,-1.66,1.11,-2.312
1.637,1.627,0.102,-2.396,0.826,-0.417,-1.563,-0.47
-0.764,0.198,0.453,-0.404,0.425,-0.727,-3.301,2.543
0.589,1.052,-0.851,-1.222,1.7,-1.413,-1.281,0.717
1.899,1.428,-0.007,-1.273,-0.326,-0.562,-1.388,-0.825
-0.058,0.481,-2.007,-1.943,0.832,-0.455,-1.551,1.691
0.755,-0.816,0.503,1.22,0.766,0.248,-1.016,0.761
-0.18,-0.575,-1.001,-1.047,0.975,-1.57,-0.557,0.309
-0.574,-1.444,1.728,-0.96,-0.039,-2.338,-2.059,0.127
-2.039,-1.749,-0.841,-0.201,0.893,-1.23,-0.397,0.848
0.775,-0.385,-0.068,0.038,-0.069,-1.937,-1.776,1.235
-1.271,0.001,0.172,-0.138,0.487,-0.876,-1.367,0.082
-2.254,-0.109,0.927,0.499,-0.363,0.133,-0.401,1.04
0.169,0.698,-1.348,0.328,0.373,1.59,0.579,-0.395
-0.5,0.002,0.086,-0.426,-2.128,1.116,-0.125,0.98
-0.017,-1.662,0.13,0.582,1.33,0.627,-0.428,0.92
-1.305,-0.621,0.43,-0.68,-1.335,-1.071,-0.455,0.311
-0.827,0.299,0.927,1.924,0.099,1.859,-2.289,-0.12
-0.285,-0.703,0.79,1.697,-0.484,0.584,-0.374,-1.111
0.005,-0.101,0.671,1.334,2.016,-0.284,-1.362,1.813
1.583,-0.441,1.645,2.096,-0.206,-0.021,0.763,2.206
-0.452,-0.063,0.139,0.393,0.312,1.2,-1.518,1.35
1.038,-0.069,0.516,1.982,0.477,-0.098,-0.27,0.802
0.274,1.293,-1.043,1.164,0.602,0.572,-0.153,-0.176
0.187,-1.309,0.367,0.178,-1.005,1.39,-0.626,0.121
2.172,-0.324,-1.308,0.562,-0.898,0.348,0.055,-0.808
1.489,0.227,0.706,-0.142,-0.79,-0.471,1.189,-1.038
-0.22,-0.994,-1.026,2.223,-0.594,-0.058,0.434,-0.917
-0.461,-0.838,0.155,-1.407,-0.77,-0.071,1.152,0.957
-1.178,-1.326,-0.189,-0.913,0.186,0.263,-0.157,2.047
-1.189,0.539,2.516,-0.027,0.01,0.456,-1.047,-0.296
0.985,1.587,-1.148,-0.06,0.299,-0.155,-1.705,-1.173
0.209,-0.012,0.903,0.555,0.897,0.564,0.318,-0.224
1.255,0.431,-0.45,0.507,-0.167,-0.384,-0.581,-0.397
1.278,-1.127,1.889,-0.037,-0.707,0.121,0.579,-0.788
0.513,-0.873,-1.267,-0.162,1.035,-0.416,-0.045,-0.821
0.053,1.287,-0.638,0.141,0.982,-0.759,-0.828,1.157
-0.137,1.156,-2.857,0.268,-1.057,-0.82,1.186,-1.444
0.762,1.025,-0.383,0.572,0.594,0.162,-0.744,0.025
-0.055,0.708,0.351,0.348,-1.343,-0.03,0.395,-0.019
-0.78,0.202,-1.282,-0.124,-2.095,-0.484,1.768,-1.329
-0.182,-1.154,0.757,0.439,-1.277,0.847,0.913,-0.446
0.778,-1.578,-0.023,1.825,1.038,0.296,2.731,-0.987
1.218,-0.15,-0.344,2.23,-1.59,-0.703,1.753,-1.993
0.455,1.624,0.22,2.692,-1.072,1.461,0.753,-1.121
1.584,-0.557,-1.944,-0.767,-0.35,0.575,0.119,0.774
-0.368,1.022,-0.999,-0.807,-0.279,-0.547,-0.314,-2.446
-0.157,0.448,-0.828,-0.742,0.495,-0.235,1.055,-0.823
-1.413,1.449,0.9,-0.573,1.334,0.098,1.449,-1.932
-0.368,-0.294,1.064,-1.258,0.752,-1.535,0.869,-0.576
0.879,0.278,1.148,-0.995,-0.148,-1.257,-0.145,-1.566
-0.194,1.325,0.409,-0.061,0.812,-0.387,0.187,-0.196
1.498,-0.034,0.439,-0.993,0.508,0.516,-0.087,-1.427
-1.011,-0.149,-1.249,-0.846,0.843,1.891,-0.669,-1.543
0.215,-0.39,1.293,-0.008,0.025,1.503,-0.492,0.106
-0.532,-0.086,-1.364,1.004,-0.479,0.337,0.045,-0.874
-0.599,-0.833,-0.725,-0.116,-0.488,-0.455,1.771,0.318
-1.171,1.248,-1.28,-0.148,0.227,1.125,-0.926,-1.879
1.068,1.597,0.653,-0.351,-0.065,0.238,0.838,0.594
-0.305,1.291,-0.201,-0.707,1.514,-0.682,-0.329,0.473
-0.493,1.555,1.069,0.389,0.006,-0.017,-1.156,-2.69
-0.593,1.964,-0.145,-0.442,1.539,-0.545,-0.819,-0.865
-0.358,-0.947,2.376,-0.688,-0.294,-0.179,-0.703,-1.365
-0.486,-0.473,-1.108,-0.797,0.481,-0.531,0.009,-0.767
0.3,0.618,1.458,-0.255,0.163,-0.944,1.118,0.052
0.473,-1.438,-1.455,0.117,0.517,1.341,0.438,-1.345
0.002,-0.491,0.116,-0.244,0.406,-0.364,-0.433,0.089
0.731,-0.485,-1.309,0.094,1.246,0.852,1.407,0.535
0.648,-0.347,0.293,1.032,0.436,0.272,0.967,0.327
0.475,-0.309,-1.111,0.518,-0.235,-0.265,0.682,-1.585
0.618,0.998,0.197,2.522,-0.724,0.467,0.445,-1.422
0.794,-0.275,-0.933,0.803,-0.811,1.7,-0.362,0.818
0.412,-0.448,0.091,0.592,-0.236,0.82,1.028,-0.73
0.281,0.788,-2.175,-0.595,-0.364,1.451,-0.301,-0.494
1.556,0.833,-0.43,-0.016,-1.761,1.029,-0.313,-0.562
-0.876,-1.727,-0.894,0.945,-1.298,1.76,0.953,0.801
1.204,-1.823,-0.308,0.47,-0.583,0.476,0.073,-1.701
0.734,-0.054,-1.564,-0.105,-1.237,0.329,0.59,-0.783
-0.014,0.043,0.754,-0.289,-1.675,-0.389,0.865,-0.391
-1.833,-0.831,-0.069,2.094,-0.105,1.034,-0.446,-1.291
0.017,0.007,0.183,0.568,-1.555,-0.751,2.642,-1.366
-0.988,0.109,1.238,-0.757,0.127,0.786,1.163,-2.53
-1.499,1.11,1.301,-1.08,-0.501,0.49,0.908,-0.607
0.037,-0.636,-1.058,-0.457,-0.432,-1.302,2.102,-0.748
1.233,-0.941,1.575,1.361,0.565,1.695,-0.967,-0.667
1.778,0.151,-0.235,-0.713,-1.295,0.36,-0.567,-1.165
0.013,-0.696,-0.608,2.096,1.511,1.597,-0.601,-0.765
2.642,-0.557,-1.562,1.199,-0.465,0.839,-0.399,-0.385
0.53,1.024,-0.842,-0.556,-0.192,1.148,0.278,-1.044
0.622,-0.434,-0.259,-0.118,-1.842,-0.597,0.152,0.811
-0.013,1.773,0.151,0.147,-1.236,0.252,-1.298,-0.253
-0.853,1.356,0.452,-0.548,-2.064,0.38,0.326,0.236
-1.92,1.408,-0.459,-0.629,-0.406,1.521,1.668,1.014
-0.674,1.494,0.065,-1.69,-1.736,-0.54,1.16,-1.417
-0.991,1.204,-0.165,-1.346,-0.076,1.12,2.509,-0.037
-0.729,-0.668,0.901,0.348,0.887,0.031,0.008,-0.071
0.822,-0.063,0.356,0.342,1.917,-1.949,1.085,-2.007
0.561,-0.409,-0.806,1.084,-0.045,-1.493,0.488,-1.859
-0.048,-1.085,-1.304,0.546,-0.35,0.418,0.2,-1.041
0.555,-0.589,1.164,1.299,0.338,-0.618,-1.315,1.643
-0.687,-0.96,-1.361,1.663,-1.075,0.272,0.69,0.952
-1.131,0.271,1.255,-0.414,-0.86,0.325,0.338,0.146
-0.298,-1.413,-1.283,1.08,-0.163,-0.779,1.298,-0.051
-2.349,0.217,1.563,0.045,-0.476,-1.522,0.286,0.048
-0.361,-0.728,0.492,-0.016,1.271,-0.076,-0.674,-0.04
-1.335,-0.858,0.358,1.249,-0.823,0.546,1.092,-1.422
1.915,0.978,1.54,0.579,-0.996,0.45,-0.238,-0.663
0.119,2.306,0.094,-0.752,-0.698,-0.178,-0.49,-1.046
-0.201,0.244,-0.832,-1.513,-0.364,-0.529,-0.227,-0.294
0.182,0.2,-1.543,-2.031,-0.846,-1.206,1.161,-1.026
-0.838,1.08,1.559,-1.824,1.042,0.079,0.081,-1.237
0.287,0.524,-0.453,-1.131,0.969,-2.067,-0.961,-1.19
0.21,-0.175,-0.231,-0.545,1.005,-0.769,-1.558,1.546
0.982,-0.419,-1.371,-0.347,1.654,-1.399,-0.01,0.994
-0.912,-1.245,-0.029,-0.803,-0.17,-1.541,-0.527,-0.253
0.83,1.227,2.158,0.253,2.349,-0.173,-1.021,-0.214
-1.17,-0.029,0.924,-0.568,0.08,-1.228,-0.161,-1.139
0.357,-0.999,0.756,0.598,0.991,-1.556,-0.844,-0.222
-0.506,-0.774,1.415,0.661,1.51,-0.236,0.033,1.064
-1.425,-1.934,1.312,0.998,-0.075,0.35,0.409,-0.268
0.537,-0.735,-0.204,0.72,0.589,0.503,-1.385,1.654
-0.704,-1.128,1.363,2.354,-0.07,-1.644,0.297,1.271
-0.857,-1.05,0.359,2.399,0.957,0.339,-1.254,1.133
0.979,0.32,1.681,-1.1,1.348,1.016,1.419,0.635
1.059,0.971,0.419,-0.985,1.098,-1.062,-0.529,-0.32
-0.428,-0.769,-0.091,0.006,0.047,-0.674,-0.071,-0.565
2.122,1.863,1.013,0.243,1.288,-1.94,1.116,-0.159
1.921,-0.623,-0.094,-0.809,1.47,-0.539,0.344,1.399
1.526,-0.82,-1.411,-1.111,2.353,-0.609,-1.068,-0.447
0.908,1.342,-1.505,0.624,0.261,-0.672,-1.258,-1.011
-0.088,-0.114,-0.716,-2.008,0.262,-0.067,-1.167,-0.12
-0.671,-0.863,-0.245,-1.132,-2.193,0.104,0.579,1.154
-1.894,-0.718,-1.043,0.066,-0.036,1.472,-0.883,1.317
-0.425,-0.877,-0.697,0.296,-1.314,-0.725,0.157,1.792
-0.978,0.056,1.199,2.538,0.32,1.466,1.402,-0.575
0.082,-1.975,0.314,0.734,-1.818,1.33,0.774,0.424
-0.277,0.248,-0.414,0.387,-1.745,1.823,0.531,1.032
0.165,0.24,-2.679,-2.166,-1.356,1.843,0.535,0.156
-0.377,0.373,0.352,-0.617,-0.419,1.375,0.406,-0.192
-0.31,-1.097,-1.788,-1.192,-0.219,0.978,-0.244,0.561
1.117,0.909,-0.59,-0.0,-0.579,-0.51,-0.368,-1.088
-0.496,0.511,-1.708,-0.223,0.762,-0.274,1.583,-1.019
-0.152,1.253,-0.558,-1.343,-0.069,-0.697,1.812,-0.253
-1.017,-0.695,-0.299,0.376,0.857,0.019,2.734,-0.353
0.519,-0.532,-1.694,-0.247,0.878,2.024,0.557,0.345
0.262,1.023,-0.888,0.436,-1.025,0.24,-0.638,-0.708
0.304,1.097,-1.281,-0.15,0.42,1.75,-0.565,-0.576
-0.019,1.677,0.696,-0.199,-1.131,-0.049,-0.007,-2.08
-1.346,0.495,-0.17,-0.466,-1.312,2.029,-0.341,-0.622
0.738,0.839,0.366,-0.325,-0.507,-0.096,-0.581,1.283
0.416,-0.819,2.948,-0.552,-0.159,-0.237,0.292,0.32
0.068,1.317,-1.005,0.242,-0.621,-0.233,0.309,1.961
1.126,0.933,1.732,-0.502,-0.842,-0.566,0.692,0.577
-1.573,0.255,-0.178,0.372,0.503,0.642,0.123,0.302
0.923,0.993,0.67,0.037,-1.312,0.431,1.059,-1.023
1.522,0.714,-0.217,-0.943,0.399,-1.034,0.478,-2.408
1.342,0.41,1.087,-1.142,-0.645,0.467,1.47,-1.063
0.624,-0.734,0.674,0.019,-0.893,-0.012,-0.013,-1.601
2.38,0.92,-0.249,-1.231,-0.804,1.649,1.399,-0.263
-1.496,-0.375,-0.464,-1.509,1.465,0.872,-0.305,-1.668
-0.807,-0.071,0.349,0.243,-1.124,-0.166,-0.967,-0.479
-1.949,-1.035,0.829,0.924,0.113,-0.621,-0.802,-0.518
0.009,-2.044,1.243,0.476,-0.316,-1.739,-0.317,-1.296
-0.269,-1.441,0.01,2.095,-0.825,0.08,-0.814,1.375
-0.484,-0.247,-0.265,1.255,-1.103,-1.484,-1.167,0.444
1.463,-0.87,-0.167,0.152,-0.428,0.933,-1.106,0.517
0.491,0.384,1.376,-0.13,-0.799,0.685,-1.261,-0.67
0.193,0.55,-0.349,-0.551,-0.149,0.881,1.093,-0.159
3.268,0.756,0.656,-0.012,0.269,0.252,-0.151,2.26
0.558,0.767,-0.181,0.422,-1.386,-0.234,-0.033,1.812
0.728,0.34,-0.626,0.258,-0.985,0.935,0.144,1.84
-1.663,-0.226,0.322,-1.464,-1.904,0.937,0.648,0.388
0.41,0.935,1.166,-1.091,-0.555,0.292,0.609,-1.415
-0.844,0.229,0.125,-1.717,0.204,-0.216,-0.511,-0.988
-0.484,-0.094,0.868,-0.773,0.114,-2.582,-0.539,0.421
-1.147,-0.65,-0.444,-0.677,1.18,-2.269,-0.322,-0.689
0.384,0.104,2.031,0.526,-0.091,-2.119,-1.037,2.577
0.647,0.771,-0.376,0.882,0.898,-0.785,0.603,-0.223
1.281,-0.044,1.464,-0.014,-0.795,-1.21,-0.267,0.864
0.278,1.105,0.804,0.882,0.381,-0.715,-0.45,-1.329
1.742,1.399,1.509,1.736,-0.294,-1.347,0.191,1.572
0.019,0.266,-0.268,0.851,-0.044,0.448,1.558,0.492
0.322,1.388,0.734,1.28,0.226,0.876,1.491,2.903
1.426,0.424,0.236,0.497,0.12,0.093,-0.378,1.636
0.532,-1.099,-0.518,0.484,0.621,0.434,-1.359,0.851
1.848,-0.297,-0.731,0.514,1.009,-0.268,0.946,-1.291
1.3,-0.052,-1.508,-0.033,-0.673,-1.728,2.358,-0.043
0.35,0.774,-0.544,-0.491,0.421,0.742,1.435,0.437
1.368,0.835,-0.705,0.048,-0.038,-0.449,-0.337,-0.063
-1.799,0.261,-1.049,-1.085,-0.639,0.965,-0.42,-1.021
1.303,-1.993,-0.126,-1.615,-0.994,0.451,-2.075,-1.252
0.414,0.71,-1.163,-0.311,-1.11,-1.778,-0.981,-0.75
-0.87,0.923,1.668,-0.036,-1.768,-0.058,2.342,0.295
-0.605,-1.115,-1.502,0.214,1.941,1.58,-0.467,-0.236
0.966,-0.896,-0.044,-0.709,0.506,-0.002,-0.339,-0.321
1.511,-0.749,-2.202,0.963,-0.714,0.773,-0.466,0.068
1.166,0.378,-0.123,-0.073,0.072,1.048,-0.047,1.01
0.901,-1.57,-1.05,1.439,-1.042,-1.358,1.61,-0.247
-0.353,-0.965,0.775,0.487,-1.253,0.301,-0.142,-0.068
-0.149,0.096,-1.397,0.8,0.444,0.936,-0.331,-0.143
-0.888,-0.597,1.06,0.519,-1.107,0.604,-0.476,2.079
-0.913,0.47,-0.472,0.114,0.106,1.093,1.022,0.533
0.422,-0.695,-0.115,0.58,-1.865,0.538,-0.173,1.469
-0.487,-0.168,-0.054,0.973,1.19,0.038,-1.236,0.997
0.734,-0.343,-0.084,-0.257,-0.076,-0.693,-0.485,-0.122
0.85,-1.059,-0.634,-0.665,-0.777,-0.033,-0.666,0.901
-0.303,-0.962,0.238,-0.509,0.736,-0.156,-0.072,0.494
0.644,-0.617,-0.338,-0.363,1.069,-0.796,0.405,0.355
0.039,-2.298,-0.529,1.449,-0.321,-0.816,0.868,1.242
0.157,-2.737,-0.795,0.871,-0.993,0.665,1.493,0.654
1.124,-0.467,-0.414,1.809,-0.258,0.615,2.232,0.25
0.771,-0.611,0.724,2.043,-0.664,1.36,0.877,-0.059
0.663,-0.105,-1.531,1.194,-3.245,1.779,-0.014,0.504
-0.01,-1.003,-1.006,1.376,-2.104,0.476,0.468,1.629
-1.593,-0.723,0.439,0.288,-0.751,0.554,1.767,-0.382
-1.215,-0.977,-0.146,-0.499,-0.385,2.123,0.876,2.033
-0.23,-0.7,-0.043,-1.881,0.33,2.394,0.933,1.003
0.553,-1.636,-0.782,0.281,-1.237,-0.199,2.3,-0.827
0.948,-0.793,-0.191,-0.085,-0.265,0.364,0.328,-0.183
-0.853,-0.35,-0.666,0.819,-0.524,-1.991,0.276,0.087
-0.18,1.667,-0.214,-0.49,0.916,-1.803,0.556,0.052
-0.909,1.276,-0.054,-1.809,0.386,0.121,-0.216,-1.908
-0.118,0.766,1.452,-1.25,0.072,0.145,1.435,0.221
0.201,0.801,-0.021,-0.433,1.652,-1.044,0.116,-0.355
1.596,0.712,-2.114,-0.451,0.272,-3.868,2.259,-1.143
1.027,0.916,1.818,0.452,1.688,-1.168,-1.408,-1.671
1.062,-0.377,-0.895,-0.389,1.288,-2.141,-0.149,-0.501
-0.455,0.007,-0.313,-0.673,0.752,-1.26,-0.294,0.596
-1.208,0.557,-1.426,-0.851,0.998,-0.71,-1.579,0.374
-0.04,-0.559,0.636,-0.21,-1.148,-0.229,-2.039,0.119
-0.924,-0.935,0.058,0.593,0.653,0.593,-0.186,0.329
-1.252,1.204,0.313,0.773,0.35,0.571,0.347,0.188
0.424,-0.445,1.397,-1.203,0.503,-0.689,0.32,1.026
0.128,-0.377,-0.653,-0.664,0.325,0.774,-0.083,-0.225
-0.72,0.184,0.817,0.726,0.382,-0.939,-0.768,-1.051
-1.013,1.894,-1.09,-0.396,0.596,-0.269,0.471,-0.62
0.878,-1.982,0.789,0.473,0.622,0.122,-0.173,-0.122
-0.305,0.46,-0.531,-0.769,0.33,-0.137,-2.87,-0.11
0.603,-0.757,-0.777,0.995,-0.497,-0.089,-1.786,2.437
-0.191,0.088,-0.438,0.343,0.055,0.988,-0.62,1.272
1.338,-1.066,-1.92,0.116,-0.05,0.687,0.609,0.404
0.587,0.356,0.561,-0.01,-0.126,0.307,-0.021,0.887
0.227,0.031,-1.091,-0.413,-1.619,0.941,2.455,0.121
-0.501,0.5,0.616,-0.06,-1.059,0.033,-0.38,-0.035
0.101,0.181,1.333,-1.62,1.136,0.373,1.683,-0.222
0.106,1.181,0.338,-0.844,0.844,-0.057,2.03,-1.204
0.233,-0.169,0.742,-1.543,0.906,-0.911,2.068,-0.367
0.722,0.65,-1.289,-0.34,-0.191,-1.261,0.167,-0.286
-1.543,1.588,0.23,-1.726,0.304,0.047,-0.641,-3.954
0.629,0.958,-0.787,0.875,1.174,0.343,-0.371,1.355
-1.006,-1.389,1.127,0.06,-1.405,-1.407,0.142,0.745
-0.412,-1.367,1.385,0.299,0.893,1.394,-0.142,0.357
0.866,1.137,-0.746,-0.054,-0.158,-1.349,0.854,-0.179
0.658,-1.232,1.563,-0.028,0.056,0.092,-1.856,-1.624
2.332,0.212,-1.186,0.018,1.04,0.924,0.804,-1.859
0.088,-0.248,0.047,-0.527,-0.089,-1.989,0.928,0.177
1.694,-0.91,0.749,-0.225,0.364,0.747,0.893,-0.68
-0.517,0.082,-0.479,2.164,-0.048,-1.055,0.005,-0.049
0.713,1.164,0.903,2.274,-1.104,-1.688,-2.042,-1.078
0.147,0.581,-1.0,0.408,-1.058,-0.026,0.305,-2.816
1.226,-0.16,0.159,-1.55,-0.658,1.349,2.519,-0.091
0.615,0.708,-0.279,0.919,-1.928,2.389,-0.648,-0.21
0.608,-0.49,-0.257,0.783,-1.22,-0.889,0.001,0.421
0.443,0.449,0.104,1.156,-1.585,-0.933,0.245,0.965
-0.777,-1.034,0.612,0.294,-1.17,0.673,-0.552,1.47
-1.352,-1.27,1.066,-0.202,-1.265,1.448,0.21,-0.553
0.624,-1.913,-0.452,1.908,0.293,0.664,-0.47,-0.713
0.887,-1.264,-1.109,2.107,-0.186,-0.265,0.45,-0.145
-0.016,0.779,0.255,0.525,0.047,1.32,-1.397,0.178
-0.776,0.051,-2.095,0.548,-0.13,1.696,0.441,0.337
1.056,-0.636,0.092,-0.079,-0.768,0.536,1.012,0.495
0.462,1.003,-0.032,-0.404,-0.266,-1.167,-0.211,-0.743
1.509,0.648,0.564,0.255,-0.349,-0.415,-0.648,0.353
-0.2,-0.622,1.457,1.056,0.056,-0.121,-0.758,0.053
2.283,-1.01,1.222,1.51,-0.525,0.629,-0.275,1.036
0.566,-0.743,0.292,1.967,-0.736,0.395,-2.264,0.199
-0.48,0.656,-1.25,1.414,-0.475,1.297,-0.099,0.809
-0.748,-0.605,-1.892,-0.048,-0.478,2.058,2.278,-1.107
-0.147,0.514,0.465,1.78,-0.624,-0.358,0.807,0.009
-3.081,1.232,-2.003,0.783,0.734,-0.289,0.089,1.432
-1.388,0.036,1.397,0.42,-0.922,0.696,0.964,-0.323
-0.398,0.492,-1.268,-0.452,0.366,1.211,-0.204,-0.329
0.604,-1.995,3.238,-1.843,-0.677,0.076,1.187,-0.648
-0.242,-0.575,-0.694,0.701,1.227,0.747,-0.169,0.512
0.768,-0.141,0.858,-0.256,-1.039,-0.632,0.097,-0.023
-0.723,-1.46,-0.358,0.755,0.152,-0.38,-1.145,-0.641
-1.631,0.504,-0.153,0.654,-0.272,0.165,0.644,0.872
-0.634,-0.143,0.6,0.356,-1.481,2.056,-0.451,-1.633
-1.11,-0.608,0.547,-1.009,-0.098,-0.619,-0.267,-1.363
-0.023,-0.464,1.501,0.474,0.65,-0.722,0.052,-0.158
-0.036,-1.159,0.407,-1.479,0.556,-0.312,0.194,-0.188
-0.813,1.766,0.17,-0.156,1.78,-0.962,0.553,0.907
0.275,1.085,1.091,-1.535,1.829,0.019,-0.51,-0.299
0.116,0.134,-0.416,1.281,1.738,0.236,0.204,1.022
1.48,-1.33,-0.615,0.678,1.124,-1.06,-1.618,-0.442
0.01,-1.209,-1.302,0.717,-0.545,-1.778,0.298,-1.151
-0.544,-1.139,-2.098,-0.229,0.511,-1.25,0.398,0.617
0.481,1.167,0.328,-1.119,-1.631,0.78,-1.003,-1.615
-0.882,0.732,-0.842,-2.48,-0.307,0.207,0.303,-0.306
0.959,1.676,-0.461,-1.258,-1.485,0.354,-0.326,1.495
0.101,0.731,-1.184,1.222,1.316,1.285,-0.597,-0.829
-0.724,0.056,-0.763,-0.929,-1.866,1.837,0.971,0.637
0.866,0.394,0.079,-0.804,0.36,0.368,0.593,-0.144
-0.939,-0.029,0.358,0.804,-0.703,-0.274,0.714,-0.047
